N5old_1	C4_1	A17_1	A9_1	C1_1	A24_1	A3_1	N5_1	A11_1	N5old_2	C4_2	A17_2	A9_2	C1_2	A24_2	A3_2	N5_2	A11_2	N5old_3	C4_3	A17_3	A9_3	C1_3	A24_3	A3_3	N5_3	A11_3	N5old_4	C4_4	A17_4	A9_4	C1_4	A24_4	A3_4	A11_4	KEGG
-0.0779470045163126	1.06353769819926	0.451874267459215	0.876013924012113	0.169001428872717	0.570774338900382	-1.65757478112815	0.470064873695556	0.928916901938518	-1.19294239311363	1.66490777740494	1.96174790775752	1.2521397647305	0.651051691178929	-0.21795811447738	-1.0191088229477	0.199777304529428	0.609684930132388	0.474372993919822	1.31190763583692	1.17522151227597	1.34955694136394	1.59452625557958	-0.520256811333341	0.883250005447495	0.376470083194889	0.0356293415849107	-0.298781268750394	0.55903403573063	-0.420244684943004	0.771216963102336	0.104796190011609	0.403696048387769	-0.0641620484877699	0	C00095
2.03753021290362	0.048107657629652	-0.176156955153827	NA	-0.191400813829281	-0.388120457769945	0.717464650218775	0.786921979035496	0.027480736422107	1.20743479945908	0.68927232580414	NA	-0.061400544664143	-0.285754482333877	0.874691173488294	2.78135971352466	1.78473980525059	1.32832586608551	2.20518636110443	0.115811958208703	0.364124188532549	0.634286418297048	0.0783627518437271	1.37647391805496	2.50302727676381	1.67192596672106	NA	1.19475820420717	0.204981737787629	0.299647395864261	1.76793437911303	0	-0.0484307696262949	3.34641255655885	1.66526412881202	C00124
3.26914116426945	3.21803265907196	2.13825708607623	1.894972081716	2.18034640246673	3.60578792850317	2.59272363677818	3.67517930360017	2.60789931199831	3.07824596652892	3.51036730448805	2.36044667022161	2.94641895979516	2	4.05759631842852	3.65971429022194	3.62604205923153	3.04859787343248	3.69895629652908	3.39282763122049	2.38689549619121	3.06671405444996	2.15077124737178	3.73265755478	4.0552463569095	2.4339825418501	2.451752798793	2.72241789695544	2.70297892978084	3.62928358588689	3.04242530038183	2.12078822277951	2.95282102658317	3.7092455416465	3.3522106618234	C00031
2.31437041826245	0.486228770021537	1.80498401759486	1.95762768956577	1.59914582054177	NA	NA	0.511643977446955	0.418501354582415	1.87946610241442	0.981913193723257	2.61854315323974	0.544320516223811	1	1.52047886690549	1.35198532874354	1.15538318517098	1.89185119614438	2.53939278577023	0.698930758946172	2.19378927231524	2.2824427455054	1.60192470790074	1.6622682268886	1.6473208297763	1.28013574842136	-0.611489635198815	1.20148406739548	0.836941718045955	1.49229247380666	1.64449327810564	1.333737397177	0.781644228931393	2.27444478754622	1.37064337992039	C00121
0.376618858949168	-0.341304033973698	0.451874267459215	0.0951312133157005	-0.542873184330659	-1.00587289360877	-0.102985929450512	-1.08980664606277	-0.342887713523009	-0.651048614284361	0.870656442621517	0.811188231182137	-0.540568381362702	-0.79054663437105	0.357156600287429	0.152951922838598	-0.0897293126655558	0.161589142274249	0.674671644405653	-1.22559351117796	0.801932995470051	-0.759377430189229	-0.68717199451925	1.65808042992517	0.382821014938007	0.362597908613331	0.671817165661239	-0.688727787066409	-1.011055188509	0.3871102371146	-0.164652699477949	-0.886043810702914	-0.618442928881479	1.28765032634549	-0.54189377882927	C00181
-5.24787200595862	-4.16912305859102	-4.12101540096137	-4.3643004053216	-4.07892608457087	-4.86385388873634	-4.33564668624079	-4.62585954630298	-5.11547721741994	-4.69544273364281	-4.69615871138938	-4.83266795859259	-4.58496250072116	-5	-4.83266795859259	-3.78849589480629	-4.84461681482902	-4.49185309632967	-3.66517835847897	-4.91209403836118	-3.83227302427095	-3.49320331682487	-4.68717199451925	-4.44625622988956	-3.97473098968008	-5.00896095399863	-4.01748199487465	-3.96174628147282	-3.71149490665009	-4.92274502547219	-4.20278782836472	-4.60486205815886	-4.89642767618124	-4.49042680318987	-5.62935662007961	C00543
2.79469937779301	3.6574254286999	4.10876476577196	5.27377343185912	4.4430668718308	3.99490421119908	4.74116891081004	6.02788123240359	2.99304723935823	2.93876328609819	2.71323222474832	4.58166492770967	5.22266075483316	5.50556347636058	3.8642995676417	6.31180805516691	3.20795123597513	3.4447848426729	2.19900778617531	3.35293490409698	3.11024148106829	1.69919671737326	4.74244396968249	2.2789395873371	3.71264469375739	3.4339825418501	5.0164915485664	3.94914624469319	4.30140892658055	5.13208536708597	4.06800805731233	5.84359844265743	3.62006030472873	4.08463966138879	2.95560588064155	C00469
-0.232921664492654	-0.999198057148705	0	-1.16266654415195	-0.542873184330659	-1.24914404462113	-1.01371859135342	-0.275362299218846	-0.723159794641176	-0.710549626033023	-0.303841288610619	-0.0600784546956605	-0.455679483776189	-0.870716983055034	-0.950024909230747	-1	-0.290027963151387	-0.601082166084433	0.21746469088287	-1.02945098899934	-0.0421960936451855	-0.4243082356138	-0.0783627518437262	-0.446256229889564	-1.21984348751661	-0.523534126828389	0.31880139298978	-0.992119930516343	-0.360997659565954	0.247179975970125	-0.410229908235197	-0.58991171669289	-0.663766919390969	-0.513146879689951	-0.54189377882927	C00058
-1.97485351155221	-2.68369623142078	-2.98351187721143	-1.59876565895862	-4.40085417945823	-2.54192579384898	-1.23131002642605	-2.94778764119034	-3.11547721741994	-1.57996551622288	-2.43312430555559	-2.41763045931374	-1.96047163581336	-3.83007499855769	-4.51073986370523	-0.214504511906136	-2.67469181338671	-3.16992500144231	-2.49525335703666	-3.15720653619771	-2.41723552499211	-3.69483717799452	-4.42413758868546	-3.59825932333461	-1.61717898506199	-2.37669273849912	-2.75444758904086	-3.73935386013638	-2.17544200640988	-2.50770752619334	-2.68821465553496	-3.2829339632715	-3.89642767618124	-1.20502458432762	-2.30742852519225	C00122
3.56055595076421	3.39769209541988	4.37803319677251	3.53051735798635	4.12466662963684	3.72204756095443	3.71202256515053	3.21711928548535	3.60676109099972	3.66284216153758	3.48375037862555	4.63425819659163	3.217015243882	3.16364967601583	3.75978907867549	3.75488750216347	3.9578995502922	3.9764315288616	4.14619633503097	2.77964948081009	4.29872646526303	4.45719409281288	3.25885699499623	3.71260587631889	3.57985786199756	3.52709194624158	3.49979369833493	3.50041512992005	3.95170737192945	4.25550484062106	3.9374941875295	3.36763914271781	3.81506723046884	3.55396731616859	3.61381736339334	C00025
2.10085614827245	1.10886168870875	0	-0.0423723104342342	0.243002010316494	0.595577729900954	0.450949675650019	-0.303931451415617	-0.452512204697507	0.507497325027461	0.111196210668224	1.57672297754511	0.345774836841731	0.826548487290915	-0.188811768817863	0.860596943334583	-0.2007606250543	1.28950661719499	1.29482357358911	0.121328963176269	1.1141459355242	-0.485383812365569	1.08893199355391	1.12055892412133	0.610231511041079	0.893112625312111	1.14440568750224	1.39580572314526	1.15145234137083	-0.863851336418619	1.81003621199286	0.468386923871777	1.17396165171015	0.831501291697495	0.854459157184646	C00116
1.79287433638468	1.19544937370484	2.964324268396	1.45842974262292	2.33723808016226	2.25249007250113	2.11721227847302	0.807099860973127	1.98255486554059	1.83073043587074	2.56687569444441	2.69611170673544	2.17658873172332	1.97727992349992	1.82554352415921	2.78961944051859	1.83486328467642	2.38875080775857	1.04218077360191	2.31311339858232	2.83542990745814	2.59333679011778	2.0160394728719	2.16845361422564	1.2540877008158	1.63777774430921	1.89420958699769	1.49768533716447	2.33289921270837	2.68211703268667	2.63010218580002	2.25519028698841	1.27349732526107	2.12428304092534	2.1650592462705	C00037
-0.389891010831053	0.108861688708748	-1.19501598240514	-0.178433860010263	-0.786144335343023	-0.886573965236426	-0.0428649370129417	-0.88169845073257	-0.86754970397635	-0.837461738515242	-1.52623370994707	-0.373236339955291	-1.92199748799873	-0.933910809542227	0.109846546746652	-1.13940305666542	0.393787924496054	-0.553253640993818	0.949531485636236	-0.590165943473819	0.548548759669976	-1.99439745985343	-0.742313548711711	-0.520256811333341	-0.582413566901316	0.128542569751303	-0.362130166262098	0.335934267167861	0.466422885545756	0.0468813254842937	-0.762215236978738	-0.545968369105292	0.454069570902889	-1.93583795151223	0.265461143228333	C02427
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.2473105235498	-4.43180277216072	NA	NA	-2.45116903362306	-3.00896095399863	-2.25194724851167	-2.63981818658546	-1.90413998459248	-3.50770752619334	NA	-4.18982455888002	-3.411000849011	-4.49042680318987	NA	C02632
-2.37340288804248	-2.32112615203607	-2.63558857379112	-2.22679688157166	-2.15292666601465	2.69073496294129	1.07713483909769	1.02375591276043	NA	-3.11048023292166	-3.31764708813565	-2.71719074117265	-3.46948528330122	-3.29956028185891	1.79304088447188	0.0188590272513158	0.547700607949736	-1.49185309632967	0.701143855766844	-3.15720653619771	-1.8936735689351	-3.49320331682487	-2.25421258724314	-2.1243281350022	3.67092744272863	5.31093692315583	-1.815848133705	-0.317890091698099	-3.44846050081629	-2.92274502547219	-1.22878303689766	-2.48938484073893	3.53235121515634	2.18022944592857	-3.4594316186373	C01845
1.88141101098634	1.8576770007527	2.95580019608946	2.33057978747759	2.75901715732016	2.73977245624985	2.09731272103532	1.81708394954575	1.95419631038687	1.60223781499787	2.12402025102581	2.83975738337891	2.44109979586504	2.34872815423108	2.04691529102019	2.70043971814109	2.43150759044521	1.9703083150632	1.2714595805236	2.23383810745933	2.84485932037807	2.82243851521506	2.28091875752601	2.35593698705226	1.3244770287072	1.7958154239572	1.75334705115784	2.10074964426094	1.62121302699052	2.62671879402758	2.78751877543144	2.30603046800715	2.05310725683577	2.18553022975188	2.04660041286214	C00041
1.23325468377799	1.96427606682618	0.644519345401611	2.19641454915288	1.96983322734899	2.0309638745716	1.09061806846131	0.800405208399118	1.58033105198951	0.211447861965704	1.83678157698349	0.721920893085049	1.68494338181792	1.09803208296053	1.26536412436794	0.850104569516941	1.38900286193068	1.12775554719837	1.53939278577023	-0.0479078937069009	1.52527898034713	1.00004301480467	1.57961454617565	1.09600181987735	0.889455154974204	1.1285425697513	1.54323295959983	1.28618123197076	1.06460908142308	1.59032455676718	1.95275325491494	0.90820752408051	0.0484307696262949	1.42545257564591	0.870489267003595	C00064
0.642898924286616	0.23686930108482	2.06088224214702	1.36905393529223	1.70243362895379	1.8050310955299	1.47170823581682	-0.0408970455818238	0.86180270607998	0.289450373966977	0.716622813949096	1.65918513773709	1.48112668973662	1.54689445988764	0.610275537256141	1.80464053736057	1.29493453756977	0.774933444365227	-0.39839181778407	0.423296316332744	1.95780390635481	1.40529949329093	1.32629026528731	0.598137889468889	0.391591224565739	-0.00896095399863128	0.86026225507435	0.775219312693382	-0.40406638145784	1.45807675846874	1.77775980896911	1.35706990100762	0.313025689447705	0.98530662777653	1.00726800046404	C00407
1.14444541682014	0.803569595413247	2.25402403038556	1.6266544550754	1.91202877582612	1.91750582478832	1.65983783263672	0.575774314866671	0.914270125974116	0.0415228605233917	0.769815753114689	2.01699776832298	1.88806672131686	1.62205181945638	0.774662355157023	1.96639160735718	1.44540203210359	0.945552215977624	-0.110589506801334	0.952092106293099	2.06254473903699	1.11251774406309	1.62752453113704	1.19181760729115	0.205178100334858	0.383356468780129	1.16838455043668	1.06062153155563	0.116324117967232	1.44065970539133	2.01499681185618	1.48613247406173	0.688534824539912	1.18553022975188	1.19082234233558	C00123
0.948525206844878	0.627889919245128	1.67599757687478	1.76085472600069	1.79390267496402	1.64394075146235	1.48708346170373	0.959102954418176	1.44421852469079	0.864253008467911	1.12657143655514	1.72702778351814	0.97473324138957	1.14465824283188	1.18969985443587	1.4731716752636	2.29749024247353	1.73053932500677	0.534493986357393	0.159368324195443	1.97078176035302	1.73142757670758	1.06236227315001	1.19759995988516	0.889455154974204	1.05712823645914	1.23801873827373	1.1186271349912	1.11632411796723	1.19965160588754	1.98985724957768	1.57172667356446	1.92375128623394	1.65168025411268	1.70156025803501	C00047
0.0126555442645939	0.223194364187743	0.776225024613433	0.42229595656921	1.0420893163905	1.28589323076834	0.571243909367731	-0.153371774840236	-0.042228235389298	-0.447515220199229	0.161822283738192	0.701310613409763	0.376969458445325	0.577428828035749	0.415259554850998	0.956643630805618	0.936742898695635	0.357812630585894	-0.325328355594347	0.164721558689649	0.97508189778665	0.825585070531927	0.70514542825951	0.3298477581836	-0.154552027264889	-0.243426207635654	0.215178761915623	0.323655937389424	-0.0561430780375334	0.178793000989875	0.932371754916915	0.591535154644642	0.265460006195649	0.290932910334792	0.216133430864765	C00073
0.968065393240523	1.16000053770055	2.16438681790088	0.96482319096997	1.67060818309839	1.52416339660879	1.18162900696879	0.383129236924274	1.20645087746743	0.514010631986135	1.46572897098751	1.76724488359454	1.60156446805829	1.57742882803575	1.25479488265775	2.04209133348903	1.4500039340626	1.32832586608551	0.993033124272823	1.64632667490748	2.39011939706549	1.76131185665348	1.32629026528731	1.55824516234538	0.780156512483392	1.12443817141857	1.13632334120438	0.430571141305936	1.73144858919864	1.89317191008884	1.93822448116235	1.53809589568318	0.946551155607081	1.59968561647442	1.35932806669256	C00148
1.28610656604373	0.918339782659322	0.215267986903066	0.159261550735416	1.55334213092864	2.14737336668691	1.64620596704895	0.591371169917689	1.46948528330122	0.943596439834134	1.54415561794433	1.80637121488436	1.63097489847799	1.91587937883577	0.981113232624449	2.23991252037947	1.32029011184666	2.19930880822341	0.718525933995081	1.58176141087964	2.33765197717136	1.96051465061804	0.909763147867982	1.68714289552763	0.347197105207286	1.04415038246093	1.04429420271204	1.37215445508061	1.13148392513824	2.30927609706204	2.20902577003984	1.51753457320086	0.403696048387769	1.52359366712507	1.24716032648539	C00065
0.789217312776595	0.223194364187743	2.13448533218702	0.797587277055297	1.45712681566934	1.5412875744	1.23116846777011	0.0408970455818238	0.979040381364354	0.494381825237203	1.26268396385386	1.91328641880087	1.41503749927884	1.32192809488736	-1.34081486226291	1.88906359863664	1.12692673912175	1.24059701671404	-0.475353799598954	1.37792480857144	2.16396505693285	1.29384750877765	1.28091875752601	0.809244503258822	0.282656853012575	0.551754000475848	0.936714315512223	0.828330649152945	0.261197747354177	1.7776946926689	1.92354790452991	1.43953206119959	0.59542542014843	1.43438570041591	1.30728131892296	C00188
0.69854695383653	0.992764623785876	1.78105817834938	1.68881093113797	1.99575060172363	2.06688344882654	1.3758482204093	0.674264178266034	0.906890595608519	0.0859169798818451	0.900776430997852	1.54237147275434	1.75488750216347	1.67595703294175	1.06819884938816	1.85798099512757	1.8696287028371	1.12285674778553	-0.0213221687042466	0.888805861559123	1.72231582740668	1.72974904825658	1.68089788201283	1.50327870312745	0.492874560402921	0.376470083194889	0.991506788352602	0.784208095920636	0.136501999904862	1.25384370625114	1.99828587164826	1.61753036317759	1.30128048177461	1.10948603899726	1.14543043952156	C00082
1.3520408362285	1.20938856466271	2.71944783290818	1.93948034285551	2.21753132280038	2.25249007250113	2.0113102031381	0.922577078393062	1.4391116342577	0.953214442395732	1.42899641993291	2.50421047776075	2.20294005867028	2.05256805080415	1.35715660028743	2.26382514032379	1.9136063998977	1.39078995303217	0.0897091436844972	1.64249481331646	2.62988838712192	1.91101268920046	2.01880590716327	1.79786971339417	0.786820242764403	1.14078616550605	1.37483542790411	1.53544025915989	0.680822516128673	2.20653799147278	2.21867594007356	2.06756328381263	1.30128048177461	1.56756491956931	1.44210574247701	C00183
-0.0126555442645939	-0.513771229978463	1.22948184612277	1.3636200492416	1.54166032588101	1.65970806732067	0.627827437734099	0.666922202924866	0.310787537282161	0.440693954343215	-1.43312430555559	1.22622573046098	0.0684797378827673	3.41574176829009	0.200755042944862	0.88135550350138	-1.2007606250543	-2.07681559705083	-0.883818644954312	3.61928742215513	0.536960785394765	0.331962881349197	3.89327502507941	0.150678912497668	0.697694352291419	-0.342204362113828	0.136323341204383	1.96108585800472	-0.607158246835352	0.286708340156762	0.505557087861718	2.01962880674893	-0.229671084296441	0.463769507197008	-0.746713570717769	C01432
2.07405608892874	-0.683696231420775	2.05291153103844	-1.47677513458001	2.30304939398643	-2.21999769896162	-1.10298592945051	-2.42422568513333	0.157541276986479	0.763988884994482	-1.62576938349798	1.20442136014263	-2.08246216019197	1.29001884693262	-1.97468696346502	-1.72436555738657	-1.98663581970145	-0.462105752935623	-0.687898434979055	NA	-0.534592475630269	-2.01676527288188	0.711999099300573	-1.52025681133334	-0.804805988237765	-1.68703285911127	-0.0356293415849116	-1.02314682613697	-1.7480207826752	-0.48533971316489	-2.3662865606476	-2.0198995574377	-1.49043531650541	-1.09810938041111	-0.796466605914868	C00383
