C4_1	A17_1	A9_1	C1_1	A24_1	A3_1	N5_1	A11_1	N5old_2	C4_2	A17_2	A9_2	C1_2	A24_2	A3_2	N5_2	A11_2	N5old_3	C4_3	A17_3	A9_3	C1_3	A3_3	N5_3	A11_3	N5old_4	C4_4	A17_4	A9_4	C1_4	A24_4	A3_4	A11_4	KEGG
3.97801918969996	3.87370752237113	3.82595659386368	4.36276084175411	4.19903812581778	4.20927780135678	4.29271967863141	3.92772552901057	3.97863483331914	3.62007179089511	3.89046273025657	3.55710441339023	4.08122637073291	4.14051478869179	3.29795050727551	4.10021265701743	3.97569426085287	4.14163816426974	3.44489337137205	3.00175881723706	3.82737354355383	4.31236465715412	3.69499141966506	4.22649785815012	3.71737610639451	3.31545978149998	3.99037788625952	4.10569509819045	4.16205739579238	3.62377014566847	3.71205520980276	4.33332082533401	4.36054948550576	C05635
0.554610885695414	-1.74094918719534	-0.706465871086813	1.20959532580643	-1.9286539434485	0.453275158518544	-1.42561143600536	-0.427302779474083	-1.06451815845653	0.609134347585091	-0.991257246137014	0.483119379433241	0.816659990383592	-0.918305223293732	0.591959298212835	0.3917191612165	-0.701937020453968	0.527403154589162	0.358926307569188	-1.1584684205177	-0.107585986974716	1.18844545766362	0.851249173908528	-2.05603050057706	-2.06501114242226	-0.129457182354116	0.493042137265888	-2.03837034638628	-1.40787853578669	1.95202162157668	-0.465309430809636	-2.00322160828233	-1.08305869433668	PubChem(25945)
0.0289017628687169	0.722868299395547	0.672568383871681	1.02248382384686	-0.352723666374288	1.30393672037864	0.083379388035155	0.0142812067112068	-1.41503476435601	0.509794211744495	1.11837175483965	1.03589139806502	0.144568265242839	-1.53034240699396	NA	-1.65261842814284	0.441175063486238	0.127638038039642	0.965179654659707	0.777783290374487	0.768576187732329	1.14537990945681	-1.07444010778591	-1.06881558098657	-3.4889917140454	0.506124200791344	1.08296257958033	0.514761837944025	1.58098751891705	0.403217647045352	-2.08513903174666	-1.25748983939567	-1.31334639165658	C00147
-0.567910655797629	-0.210781620821916	-0.74940513542478	-0.319659451628755	-0.178159021705657	-1.23167552918225	0.028339099702098	-0.624912374133327	-1.48882678722122	-1.33479112608659	-0.495344602410789	-1.41649867398632	-1.18690161102723	0.0356861537081627	-0.855375102782862	-0.411942122177866	-0.0379622664659216	0.0366479766487409	-1.65404739982514	-0.793938393060557	-0.455802849102628	-0.901104776618066	-0.825505109735815	0.387645378491115	0.294672280954167	-2.03008540365905	-0.856638201970064	0.00496480501458763	-0.15373962507185	-1.46545402484633	0.169147920598611	-0.0211910853699173	-0.175906579432787	C00212
-0.927527554879426	-1.06030722223726	1.5440459304875	0.590986492397633	-0.42721968531594	0.40225375758412	0.863188443461492	-0.156050680378115	0.435837474657134	-0.0788540567716431	0.636392915606972	-0.143167394130348	0.604290566336442	-0.292266124233073	0.952058517517802	0.636697722694716	0.298987723384236	0.346939046681342	-1.41498295377931	0.723324365897923	0.28010972892444	1.05190172945138	0.453797445690419	0.94757303178012	-0.00377143296171667	1.09418191342893	0.320240081934102	0.960069800241087	-1.30983358034428	0.781780800118817	0.258596294520316	0	-1.43009181031207	PubChem(99823)
0.501709025865036	0.625509898451838	0.531210487836432	0.651883922535937	1.24430860189995	-0.0240069585275933	0.533630266388997	0.531939791564835	0.917696738268234	0.964127647429411	0.646774381559229	-0.000466325386476285	0.950169318655167	0.805046130425275	-0.038575818451676	1.0912083311836	0.902001228440632	0.462564772315204	0.637631873160228	0.4493956587337	0.365518968983654	0.893539557072174	0.966608565300326	1.0458957958627	0.636646337697922	0.604308720427547	1.072144271727	1.18985045434125	0.00787336952051376	0.590702700749969	0.385564327873425	1.13238907473599	0.663794534770567	C02477
0.590576168190406	0.546468992974987	1.29428810535807	0.638062435679309	1.37115082279453	1.11152385282477	-0.047842193311908	1.43505358889644	1.21254214865638	1.20172233722663	0.560670871732555	-0.181906522199935	1.31661006808107	1.20153222348884	0.0392894208063197	0.0100226360692304	1.09763547332924	0.533043559177067	1.38619224220185	0.361253293666135	0.465840846057596	0.776143666913764	0.427161190439577	0.997964340866385	1.25222074695782	0.454206152511794	0.0962897958982474	1.26742782562567	-0.220855289874152	0.719558688835527	0.695822582206397	1.00457953246077	1.0537453741001	C06425
-2.75594720966715	-1.9044713395749	-1.35700467957546	-3.63863361228905	-2.99147211819126	-1.09426387739854	-2.57028022179064	-1.59032877249155	-1.15957267858248	-1.75030099340477	-1.75960328183395	-1.83965177020412	-4.4583306267426	-3.77129123001802	-1.0956898348233	-2.33792039592948	-1.38033216861886	-2.31748715612633	-2.26672147429291	-2.45374834458094	-2.06895232441939	-2.88014299788105	-3.0155740664663	-1.85298033472785	-1.59891371676026	-1.97722980216276	NA	-1.24839776985683	-1.90326269179795	-3.33888374453824	-2.59837275511386	-4.31256203262824	-1.89643628118377	C08281
1.04166594003999	1.33828365859157	1.52307487690208	0.614391565501286	0.934138607883238	1.81001977042854	0.302009048310818	1.24910824743755	2.38882460533856	1.20848435997193	1.04671200938336	1.37331442869437	1.10061551979691	0.488855039819097	1.4987326966701	1.07187691837604	1.03097807075702	0.849017053518978	2.31289017100671	0.990097981506057	0.873439336200818	1.21104596107032	1.69680622458251	0.117001555415168	1.17019474569248	2.17072581592051	1.04303242837072	1.55503565585491	0.770379051791867	0.641154530209008	0.402458206863198	0.528391888731129	1.57313711100736	C00180
1.88861340170759	2.28818270391817	2.45037864282461	2.13617403228189	2.66740470910065	2.13992416697715	2.05010189646489	2.28885866575373	2.68241594109429	2.24501801614623	2.24574016079866	2.06157226920359	2.41727433744065	2.25612296837139	1.92799586287933	2.40561920501669	2.49308950915666	2.08406130723852	1.96778646390001	2.18560644905494	2.30915461314115	2.38202058057409	2.40820587270127	2.54800253613172	2.51331014898603	2.35291437179988	2.35918851704952	2.89502307385581	1.75592599536858	1.99847476614319	1.97227876756953	2.40943782116628	2.59890511926587	C01753
0.0187684658847118	0.658095121316901	0.640060185797907	0.275585674190754	1.02546836808413	0.33322310541871	0.277858272868947	0.639371814035208	0.929141231258114	0.559290346788739	0.512251052337263	0.241777859758315	0.801881107224244	0.542950323026822	0.0815739223465108	0.747426398181485	0.860708515695062	0.531825696245935	-0.0264365813946128	0.410642925615672	0.487827491536521	0.719603230399155	0.627935192319551	0.907008365121104	0.948342002854137	0.283599303119658	0.375105358170376	1.24246449985131	-0.149453179081334	0.386167445673504	0.130826793966829	0.606641125941696	0.978018928787542	C01789
4.85851138468579	4.75304778043734	4.80134546969123	4.42242508467286	4.6475936596537	4.97280470301256	4.63281939898208	4.70380127110527	5.02850133299886	5.13125603264066	4.93293361220544	5.056232396583	4.29369445508996	4.58789762022336	5.206367522663	4.80867087022557	4.87135173510665	4.66641186658393	5.15149881693241	4.98932958284817	4.78076058941262	4.5825706812557	5.3235379623155	4.42010013106642	4.97524455680613	5.3044413916405	5.05192610218298	5.14170233793854	4.53682041956478	3.566245942728	4.13063237775836	4.75926899427187	4.49460890010735	C01353
0.346734266616274	0.874911017431042	-0.0908192979545746	0.410095781677573	-0.632382383036273	-0.130681209632776	-0.743119934757228	-0.165841742089356	0.147744689553377	-0.412506167981327	0.903298313168847	0.534138189015977	-0.545270858648571	-0.704357490270386	0.247296125161224	-0.195892132042911	-0.0681112545656823	-0.611503632017104	-0.250612235217282	-0.354972830980518	1.74550888601279	-0.181212526900502	0.172763867560239	-0.771067578252673	-0.149870146528034	0.323386028137662	0.280547929447746	0.658076390151571	1.72413925365352	1.88204797853433	-0.806656687208424	1.58930387209704	-0.0126829061359572	C00090
-2.13049304119096	-3.29752971514807	-1.16718872322592	-1.72469167687868	-2.51605542186601	-2.88006186089106	-1.36720656001365	-1.25750010192352	-1.31170891619125	-1.11473150642916	-3.55747778904717	-3.17189388039516	-1.39087977523035	-2.38707067691002	-3.65828616184332	-1.94836316788999	-1.95698473146585	-1.52020089289042	-2.8524949638164	-2.70786574258727	-2.51262851868226	-2.27806218148643	-1.46381466162543	-1.51795287450778	-2.18908141356676	-1.0515339719904	-3.1379736012609	-2.17110571721429	-3.23335121075928	-1.1511795797392	-3.26973547025389	-0.926361118210771	-2.49591689555627	C00185
2.70749158511849	3.1441751710273	2.98532823466854	2.90133125297853	3.8943518182379	3.10651439872381	2.81818739388236	3.13303755652525	3.90318322576095	3.13714166178511	3.03907641645387	2.363609189356	3.54602305660038	3.29958944927026	3.33829953002306	3.26335384794453	3.63033229886932	3.45179450408539	2.49190459602212	3.10624584737647	2.72112268638309	3.36102242764298	3.54413199472765	3.72101672532143	3.58245348970888	3.34408096698732	2.71568590004915	3.60045944924116	2.20291542721843	2.97248437914977	3.05680144537363	3.70147814796201	3.36290452730616	C00187
-1.1826885214393	2.02773618866092	0.0710267424951958	-0.415485291835722	1.04842732405479	2.00460971771173	0.704119530348354	0.84660286949342	1.1967914357314	1.02711236872156	2.02868007414043	-0.443749045915631	1.12199042042945	1.51171480001327	0.915712171648849	1.15634764074963	0.392906140548007	1.18800818264244	0.082814456681259	2.10130764462551	0.144951529355644	0.578887696014387	1.5552046709216	1.61278974045715	1.02268446115499	0.958638804971564	0.732526011202982	3.19175442780937	0.437533846813164	1.00335697005753	1.21655943257069	2.44309250999164	0.904774077685705	C00695
-0.181318644624085	-0.746199412888657	-0.937174408948152	-0.282371463043347	-0.792869662752562	-0.673964574305522	-1.27362619497293	-0.857993523929824	-0.187901148517298	-1.28646957756952	-0.461897337088566	-0.247504545177961	-1.29470593342935	-0.78992492581407	-0.0419834835299397	-0.733958103480305	-0.0971963417232047	-0.647691708506393	-0.970423011967664	-0.964046948110429	-0.707839549463632	-0.741375976470383	0.0910943861358753	-1.24068785780942	-1.00667107017634	-0.169004602312391	-0.332108135682248	-0.636165586863022	-0.532776254041991	-1.10966804550468	-1.86012003290648	-1.14138252544601	-0.622415905168666	C02226
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	C00158
0.606830966184209	-0.738303677066884	-0.502433128210736	-0.357809509595356	-0.719168883710687	-0.65756174096564	-0.921188625574619	-0.436214462434542	0.188313639560029	-0.615666076776215	-0.405080785181305	0.537338561810106	-1.91749758771968	-0.305622910841908	0.646577452690028	-0.711216636525261	0.299279600230189	-2.0734594056589	-0.785554409691251	-0.496166247379005	0.0485072047781259	-1.13059803879308	0.318116151890909	-0.773321722018832	-0.566522502311607	-0.0396907216371218	-1.8509252968738	-0.653142047028439	-0.273517975016187	-1.52722805894243	-0.885316854582619	-4.14911147406969	-0.192310163365693	C00791
3.31733959449929	1.89347545159222	-0.0618433510859404	2.16853354301136	-2.42828419711102	1.41152178207401	3.01609265290344	-0.0747815017093103	1.0728736256173	1.50779475345974	1.85687031559437	1.18983988822577	1.34724433504745	2.88807058290207	1.67444372386846	1.6198307839039	0.163175429577528	3.41618586338438	0.494778427110848	0.507156125726684	-0.163485122023946	2.17730082130194	2.90751271923064	3.24600075661368	1.27609819139559	-0.0988806311751382	2.99043838918826	1.63869295350242	-0.135619855068679	1.29782931512722	3.24979415883681	4.20975532614026	2.26094778994035	C00095
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	C00880
3.35853583309553	2.85672273573471	0.398575864224288	0.366686281954955	4.30842681689527	-0.0702539672051401	4.02204763143057	2.14425204080336	2.41887779549668	2.42471649931139	0.133164789076883	0.254533707125383	-0.372586628023967	3.92975936131373	1.29196565930727	2.6476460820835	0.514492027160884	4.31634867872767	2.91570563313833	1.73304507742679	0.32371443774278	0.0546210174414981	1.91652267568497	3.80830097218058	0.217427190766998	1.6073603785625	0.342894554385399	2.89034398981409	0.379102184673513	1.97205191033675	0.594271858988431	2.06129446246831	0.114843328867845	C00124
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	C00257
1.94605825715689	0.967103291485873	1.04576360750531	1.2346520159062	0.0834288956550289	1.0940478993267	0.90777193559072	0.796381263373966	2.25635828544065	1.12698297420985	0.79927290715742	1.90830225163009	0.793877198450549	-0.145634223149646	1.62703592586998	1.96589378851026	1.48468678216097	1.2639756191735	1.61315441030616	0.46365583777974	1.05974993387125	1.76260375656759	2.10991966091956	-0.0705691138449254	1.08616519794874	1.84621289745554	2.01870014258721	1.0602043436063	0.310752370362984	0.320621266798558	0.996133143732486	1.57632407957304	1.4559709471665	C00031
-1.23469077612215	-2.59460049366063	-0.917594576173322	-1.27083104911108	-2.19225478630034	-1.60672923279358	-1.3549321492009	-1.49764873795841	-1.08472773246095	-1.3271349476666	-1.76058902031518	-0.163000716259344	-1.64458770211911	-1.50855652469152	-0.965433353048027	-1.27035643378375	-1.01327816637608	-1.26286385233585	-1.77969756685452	-1.94914418700055	-0.573150075386689	-1.36594627154278	-1.50522720029537	-2.32572124556827	-1.27233019683979	-1.93141223736846	-1.52713609674868	-2.53952766683829	-0.806322698303578	-2.85529374442121	-1.66353466665376	-1.39496174305428	-1.45545657078764	C00497
0.997347785622924	1.09791794971789	0.978607721693013	0.295510704279195	1.08984373312116	0.129549208823637	-0.000213581387274786	0.47563406634151	0.643455084556997	0.193335107676042	1.20456902553756	1.35757316383379	1.14569941520718	-1.31065984817861	-1.70526048935046	-0.3228169909423	0.349281412816396	-0.354004329740906	-0.0628111881316009	4.29631896773835	0.497216764287355	0.411386514922931	-0.777965144721357	0.359376257094365	1.09076623212459	0.360921757568807	0.645986494559455	1.37717290232207	0.98853036952746	1.35571552861265	1.29078408672725	0.431173306444986	0.635324678951427	C00392
2.06915068070382	1.36209787520576	1.55888210456614	1.56423014717755	3.2889379778634	3.16894394077309	4.07222255600581	1.06335220396832	3.59169944826522	1.32951404358951	1.35277657253971	1.45194692729556	0.873282046800529	3.06580698171101	2.4506688140027	3.81530637048615	1.76928672206869	4.43153804718835	0.677991592702774	0.876517941175319	1.45926799161527	1.18836378127592	3.07003489648724	3.16751787300829	1.43825537780863	2.8169961299247	1.54328582304351	1.1249851726056	1.45778263421937	-0.202228509687622	1.71156554760632	3.13748594615534	1.55624381309023	C00159
-0.0191191691723844	0.044119258895595	0.367916475462717	-1.18573917061276	-2.31576478298985	-1.26169936672339	-0.837744988300319	-1.26266173291551	-2.05307713320392	-1.74831433485431	-0.0416929515622009	0.530740323761297	-0.476056890779855	-2.25034450756085	-0.59808370234931	-1.12631882440167	-1.6213183785327	-2.27860453270391	0.253733902794131	-1.10661806115046	0.235887336112391	-0.417529549574045	-1.66160400227677	-1.89705892559556	-1.60784021184619	-2.97818609529651	-0.793729081438947	0.251101262721562	0.224867370619808	-2.05576335963558	-2.6528663371282	-0.442656520400785	-1.30725247775621	C03844
1.86702387905497	1.74089726877154	2.03901007732613	1.9443122080206	1.33361232550283	1.87188938661605	1.07681110949978	2.22739275728873	1.53529085724769	1.88567329250998	2.23798876657562	1.9729027075997	1.18397519736969	1.73990534890082	2.26161320774941	1.47116507098694	2.00547662719961	1.98501466107264	1.12141934637484	1.29783746825149	2.2060026406039	1.87675504402042	0.937495983591152	1.11166949532295	2.04046594626222	1.46078772084028	1.42065325936827	1.78732007441111	2.78340137236623	1.37910482295698	1.97685869012027	2.00913521780627	1.96082882402834	C00121
3.60188853396602	3.442159742083	1.99489724938213	0.483740995223322	4.15125688674948	1.77428794268152	2.10944523080421	1.83658112195144	3.27424158379659	3.5311122526474	3.73215097931299	2.27958797837171	-1.65356847471662	2.15360380855888	1.87096672926621	3.36802569391152	1.87944160960606	3.71825148618168	2.95915306936467	3.50360792311536	2.11014623097524	-1.55599318977912	1.71510917922354	0.436578131271787	1.41925869441311	1.35370882874337	1.70640609136245	3.40303134006857	2.65058355597869	0.8907285372985	1.60628351935078	1.34670134406376	1.16504435117518	C00181
-0.194988761052461	0.403651498470516	0.51725964678911	-1.13838924439109	0.272169208152128	-1.5639558255257	-5.11296225342621	-0.0750645965124903	-6.41124640823973	0.10532537003343	0.106433549489793	0.674682695226128	-1.65746900894977	-0.0641035489226667	-0.638962017489728	-2.432109344812	0.555106643963672	-6.54125490478143	-0.705470725897982	-0.567486193299771	0.824008520999087	-1.81674851776553	-0.247345485747349	-5.59766646399344	0.788123749894382	-5.75605794795285	-1.36282372609173	-0.00496480501458763	-1.01856585979876	-2.24962277188005	-3.13750074695806	0.209924989940731	0.251107524734387	C10208
-4.29218872395607	-0.617954690471706	0.260312807978103	1.52134787706429	-0.522558007535494	0.380741092522893	-0.97361930947698	0.169835177599843	-0.59680896101035	-0.57369068990641	-1.46529046112212	1.84662272301007	-0.0769580137548438	-0.614064286097694	1.80095306773212	0.17205825581814	1.64002372527148	0.909685579810802	1.25036326251589	0.169822171926764	-0.707195319745775	-1.34495076006983	1.62974862928212	-0.640035663097219	1.08308828883535	0.121279908756037	1.11180217115585	-0.541330675918754	1.62716750462114	-5.15995128983377	1.16539382923765	-1.81083639630066	0.159767051702424	C00122
-1.33613799825637	0.0962715832877805	0.81142543385824	-3.12556441066749	-2.91326248609188	-1.57560727283431	-0.721539970448227	-0.867921720832907	-3.91285959422255	-0.264092954364855	-0.307820906866105	-0.0513222910912319	-1.44940439911581	-0.466177212260526	-4.22509653839123	-1.47801333402553	-0.250775393552452	-3.11411299477667	-0.589878994386137	-0.178232080016112	0.339994923028282	-2.5372386114577	-2.94337968125469	-0.222967252667917	-0.627153919825691	-1.96859302075472	-2.97925136146813	-0.0461026754775844	0.210380028001726	-2.65240161918602	-3.33219727936011	-1.25615234964625	-0.167919468773611	C01235
-8.70521067785213	1.18186639244417	-2.5353281792838	-2.22691288458783	-2.19320965015298	1.9488616943663	-1.06150072197294	-4.12066200035716	-2.09139289277856	-2.14555721471991	-1.80863547654254	1.33002819846216	1.39606620809688	-1.77477457027295	3.06425644064356	1.28129122248468	-4.45024445977869	3.75353393720803	2.34537475837234	-0.336850405958192	-2.01018069421667	0.870614065669734	2.07843736502162	-1.12981233367692	-3.65631752178706	0.0760092068567211	1.82831455680207	-0.553673561921009	-1.966012946403	-1.2300826255321	-2.3947712242663	-0.143438339985668	-4.11597950971007	C01424
-2.08567919729191	-0.798688240310561	-1.04589514388193	-1.12359180643698	-0.967083152830504	-1.63812408364437	-1.69667513631444	-1.00629681226289	-1.09585569381427	-1.02146525221688	-1.46155574631465	-1.88219928248568	-1.29152793111322	-0.927182528357474	-2.87785608082431	-0.947742274188279	-1.33868395164516	-1.92220450048928	-1.4731916808888	-1.00881691382651	-1.88219121949783	-1.07317501294281	-1.66248781601182	-0.772898559094685	-0.945637969065761	-1.90713111515135	-1.04628372382797	-0.900285088445504	-1.88584377836487	-1.44209243729016	-1.33551839916296	-1.26109719084781	-1.16126666072116	C02483
0.61949047223445	2.40925303729997	2.47131697063201	-0.545812069062549	-0.545065332279616	0.306953468544101	-0.648043203412708	2.27922750863222	-0.961444562415917	2.34460598285636	1.92044482056098	1.22331881308017	1.28291133303215	-0.599604322665336	-0.297874896701277	-0.387645267902833	2.24798764859458	-0.801291659689952	-0.236635795984142	1.93361646988194	2.26396773328321	0.457507800801206	1.82329153350874	-0.0913167314711032	3.11991307220793	-0.76728757185915	-0.740588638668886	2.68354055398323	0.553885933343082	0.0259937365468836	0.0109500841774057	1.90481628602267	2.82884330071005	C06563
0.741520164912369	1.2278059040319	0.886951524734041	3.2075569440326	3.49185132911046	0.360744757787359	3.2493295722506	3.1129044705752	0.0681562921684566	0.0598373417945304	0.813354154300967	1.33272833690885	3.23789373071757	3.4435589228418	0.958471092775547	0.800994263316948	0.219984488201145	2.99761052405695	0.501642904278931	2.69416635755576	0.775004695747356	1.06432711810621	0.0126450554772752	3.27708348884818	3.12762503135059	1.48891712588691	0.305741761443883	3.55000145791886	0.854795344093223	-0.0920589760100654	3.50203987985226	-0.321432865009196	3.41951599253509	C00628
-1.97748163490706	-2.234605044506	-2.78533179636849	-0.817166627512702	-0.693687330686686	-3.5027903624757	0.47985990841217	-3.6153824790376	-2.33526384323191	-2.55589675614497	-1.99249746411972	-2.57679339453772	-1.63327351200678	-0.326154931645011	NA	-1.44509032047978	-1.95608281366192	-1.31513284643655	-1.38401979926173	-2.07497728527775	-1.33172894697692	-0.573491230154303	-5.84109006798166	-0.159902547740764	-1.7765356195126	-4.12909345767821	-2.40358540210975	-1.74658911982687	-0.929162360967837	-1.92443421679269	-0.411423212949586	-2.04124627382422	-0.800914530252292	C00092
-2.28171621179298	-2.07215261868642	-0.984370297747628	-2.23741702840455	-2.4550868513196	-1.26295087965157	-2.48022311636195	-0.749393728984874	-1.77132003159084	-4.67196332973048	-2.14922172671174	-1.02098596542169	-1.79197961077241	-2.01389212192452	0	-1.94378811697317	-1.38165710706829	-2.3123249016302	-3.80712960409158	-1.59263781200555	-1.54678627068301	-1.60634788813765	-0.919059663832861	-2.31486725208906	-1.28805596079961	-4.09198380020744	-2.84355041897169	-1.65848579015563	-1.1718278595832	-3.09030708382369	-2.0377097935885	-2.41897560818049	-1.33368139330976	C00258
4.21395662418014	4.23012267168509	3.98799700081711	3.4391441800103	3.98940907385887	4.26074260380554	3.60065384144288	4.01380708210577	4.77302405394974	4.12148571647434	4.2841879672765	4.10613327999561	3.79463335622809	3.71891572811076	4.49932614556834	3.88528774145666	4.27403202560026	3.77821140406454	4.5925717648834	3.80385512938412	3.90338059534338	4.25096817485584	4.47216764593194	3.33460657396081	3.92017963351717	4.68798887020258	4.1494978991331	5.60989652554551	3.60461565026567	3.07437156384882	4.455645113042	3.71275655680372	4.5107158955871	C00116
