noiseLevel	SimRun	TimePoint	niceLab	compound	value
1	10	577	octadecanoate (n-c18:0)	ocdca[env]	0.0877082670431076
1	10	577	ornithine	orn[env]	0.0102953824914855
1	10	577	phenylacetate	pac[env]	0.154699846510603
1	10	577	l-phenylalanine	phe_L[env]	0.00558872749603784
1	10	577	protoheme	pheme[env]	0.210447995366653
1	10	577	hydrogenphosphate	pi[env]	2072.00575415248
1	10	577	(r)-pantothenate	pnto_R[env]	0.208842707747953
1	10	577	propionate	ppa[env]	4.65279421484384
1	10	577	l-proline	pro_L[env]	0.0151020618656261
1	10	577	putrescine	ptrc[env]	0.0882967850409371
1	10	577	pyridoxal	pydx[env]	0.414392091669512
1	10	577	pyridoxine	pydxn[env]	0.00631271079566987
1	10	577	ubiquinone-8	q8[env]	0.209634763315485
1	10	577	riboflavin	ribflv[env]	0.208100840142935
1	10	577	selenite	selni[env]	21.6246844285131
1	10	577	l-serine	ser_L[env]	0.014041765735506
1	10	577	siroheme	sheme[env]	0.208584642883489
1	10	577	sulfate	so4[env]	21.0721148730677
1	10	577	succinate	succ[env]	0.000557662288198681
1	10	577	sucrose	sucr[env]	0.00702193766549363
1	10	577	thiamin	thm[env]	0.20936568145224
1	10	577	l-threonine	thr_L[env]	0.00573509985299472
1	10	577	l-tryptophan	trp_L[env]	0.00426665658257952
1	10	577	tetradecanoate (n-c14:0)	ttdca[env]	0.131835082949538
1	10	577	l-tyrosine	tyr_L[env]	0.174318464355974
1	10	577	uracil	ura[env]	0.140302636899498
1	10	577	l-valine	val_L[env]	0.272902487768509
1	10	577	zinc	zn2[env]	20.856984291312
1	11	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.199670948433448
1	11	577	3-methyl-2-oxopentanoate	3mop[env]	0
1	11	577	4-aminobutanoate	4abut[env]	0.0536858552211858
1	11	577	acetate	ac[env]	2.65956518479069
1	11	577	l-alanine	ala_L[env]	0.0136093342667405
1	11	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000162666769150899
1	11	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000481779376259146
1	11	577	l-argininium(1+)	arg_L[env]	0.0186962460099882
1	11	577	l-asparagine	asn_L[env]	0.00911554032961058
1	11	577	l-aspartate(1-)	asp_L[env]	0.00919932583205553
1	11	577	biotin	btn[env]	0.212078135333504
1	11	577	butyrate	but[env]	3.8214990231585
1	11	577	calcium(2+)	ca2[env]	20.6283460589352
1	11	577	cob(i)alamin	cbl1[env]	0.210869879259745
1	11	577	cellulose	cellul[env]	0.000509233526176126
1	11	577	l-cysteinylglycine	cgly[env]	0.0207181478803631
1	11	577	choline	chol[env]	0.0107383561703501
1	11	577	citrate	cit[env]	0.00402465422346027
1	11	577	chloride	cl[env]	21.0197097146304
1	11	577	carbon dioxide	co2[env]	7.41152652410728
1	11	577	co2+	cobalt2[env]	21.1587044723913
1	11	577	cytosine	csn[env]	0.000000000211512668608004
1	11	577	cu2+	cu2[env]	21.2841670143178
1	11	577	l-cysteine	cys_L[env]	0.0934698574023412
1	11	577	ethanol	etoh[env]	0.00532650938018435
1	11	577	fe2+	fe2[env]	21.1744211089655
1	11	577	fe3+	fe3[env]	21.0612201800389
1	11	577	folate	fol[env]	0.208087030248125
1	11	577	formate	for[env]	4.13611391529572
1	11	577	d-fructose	fru[env]	0.00971231634542003
1	11	577	d-galactose	gal[env]	0.0116488997334762
1	11	577	d-glucose	glc_D[env]	0.00986680234703171
1	11	577	l-glutamine	gln_L[env]	0.0112038807744197
1	11	577	l-glutamate(1-)	glu_L[env]	0.00876036726421379
1	11	577	glycine	gly[env]	0.0222023045307235
1	11	577	glycerol	glyc[env]	0.0109708498023066
1	11	577	guanine	gua[env]	0.000000000343937042992091
1	11	577	hydrogen	h2[env]	0.626450540668875
1	11	577	water	h2o[env]	2107.0366576656
1	11	577	hydrogen sulfide	h2s[env]	22.5641621381761
1	11	577	proton	h[env]	0.344627134367851
1	11	577	hexadecanoate (n-c16:0)	hdca[env]	0.121131612257441
1	11	577	l-histidine	his_L[env]	0.276464899566209
1	11	577	l-isoleucine	ile_L[env]	0.283799452255581
1	11	577	indole	indole[env]	0.159546675167231
1	11	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
1	11	577	potassium	k[env]	20.8746415432789
1	11	577	l-leucine	leu_L[env]	0.148773420697872
1	11	577	l-lysinium(1+)	lys_L[env]	0.206917964197285
1	11	577	maltotriose	malttr[env]	0.00433481220662245
1	11	577	l-methionine	met_L[env]	0.353363561453985
1	11	577	magnesium	mg2[env]	21.1447459855658
1	11	577	mn2+	mn2[env]	21.3188283454485
1	11	577	molybdate	mobd[env]	21.3763992295506
1	11	577	menaquinone 7	mqn7[env]	0.20759743781942
1	11	577	sodium	na1[env]	21.1531295028634
1	11	577	nicotinate	nac[env]	0.201315976849286
1	11	577	ammonium	nh4[env]	12.6634703818275
1	11	577	octadecanoate (n-c18:0)	ocdca[env]	0.0854351048258657
1	11	577	ornithine	orn[env]	0.0108602362360714
1	11	577	phenylacetate	pac[env]	0.153477512611027
1	11	577	l-phenylalanine	phe_L[env]	0.00559894409787925
1	11	577	protoheme	pheme[env]	0.210133434152491
1	11	577	hydrogenphosphate	pi[env]	2089.43187911735
1	11	577	(r)-pantothenate	pnto_R[env]	0.212145206256415
1	11	577	propionate	ppa[env]	4.63907515728235
1	11	577	l-proline	pro_L[env]	0.0154711763359935
1	11	577	putrescine	ptrc[env]	0.0922097843042288
1	11	577	pyridoxal	pydx[env]	0.414058138751391
1	11	577	pyridoxine	pydxn[env]	0.00653847465254796
1	11	577	ubiquinone-8	q8[env]	0.21035154944316
1	11	577	riboflavin	ribflv[env]	0.21146584388737
1	11	577	selenite	selni[env]	21.128350728625
1	11	577	l-serine	ser_L[env]	0.0144924400194885
1	11	577	siroheme	sheme[env]	0.213041035722881
1	11	577	sulfate	so4[env]	21.3339164940636
1	11	577	succinate	succ[env]	0.000546743820337635
1	11	577	sucrose	sucr[env]	0.00692564727333672
1	11	577	thiamin	thm[env]	0.209473946452534
1	11	577	l-threonine	thr_L[env]	0.00571088031495458
1	11	577	l-tryptophan	trp_L[env]	0.00438125689022842
1	11	577	tetradecanoate (n-c14:0)	ttdca[env]	0.128954233175423
1	11	577	l-tyrosine	tyr_L[env]	0.174604677582821
1	11	577	uracil	ura[env]	0.138449628670109
1	11	577	l-valine	val_L[env]	0.277202764968573
1	11	577	zinc	zn2[env]	21.0162111995535
1	12	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.202868682932247
1	12	577	3-methyl-2-oxopentanoate	3mop[env]	0
1	12	577	4-aminobutanoate	4abut[env]	0.0538744914815779
1	12	577	acetate	ac[env]	2.56588105421853
1	12	577	l-alanine	ala_L[env]	0.0136526541075081
1	12	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000158846495578298
1	12	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000479656407516217
1	12	577	l-argininium(1+)	arg_L[env]	0.0177491550639626
1	12	577	l-asparagine	asn_L[env]	0.00908184681935623
1	12	577	l-aspartate(1-)	asp_L[env]	0.00902455038157553
1	12	577	biotin	btn[env]	0.211621574497913
1	12	577	butyrate	but[env]	3.87291492549384
1	12	577	calcium(2+)	ca2[env]	21.2643321827316
1	12	577	cob(i)alamin	cbl1[env]	0.208166551517145
1	12	577	cellulose	cellul[env]	0.000496121474125048
1	12	577	l-cysteinylglycine	cgly[env]	0.020669363371977
1	12	577	choline	chol[env]	0.0104614110496407
1	12	577	citrate	cit[env]	0.00411737898805307
1	12	577	chloride	cl[env]	21.1035867179808
1	12	577	carbon dioxide	co2[env]	7.3465173437414
1	12	577	co2+	cobalt2[env]	21.1943438050303
1	12	577	cytosine	csn[env]	0.000000000233763476900285
1	12	577	cu2+	cu2[env]	20.9324388089486
1	12	577	l-cysteine	cys_L[env]	0.0928450324987622
1	12	577	ethanol	etoh[env]	0.00589743900905707
1	12	577	fe2+	fe2[env]	21.516260673998
1	12	577	fe3+	fe3[env]	21.0422865812347
1	12	577	folate	fol[env]	0.208989722670645
1	12	577	formate	for[env]	4.24245881371893
1	12	577	d-fructose	fru[env]	0.00968183446001752
1	12	577	d-galactose	gal[env]	0.0116666450701304
1	12	577	d-glucose	glc_D[env]	0.00961115732631751
1	12	577	l-glutamine	gln_L[env]	0.0109012599325369
1	12	577	l-glutamate(1-)	glu_L[env]	0.00905139819207672
1	12	577	glycine	gly[env]	0.02245672845399
1	12	577	glycerol	glyc[env]	0.0107004860879239
1	12	577	guanine	gua[env]	0.000000000363549316323464
1	12	577	hydrogen	h2[env]	0.583161376992286
1	12	577	water	h2o[env]	2092.5985862535
1	12	577	hydrogen sulfide	h2s[env]	21.9081762438478
1	12	577	proton	h[env]	0.339373900384075
1	12	577	hexadecanoate (n-c16:0)	hdca[env]	0.120540137332786
1	12	577	l-histidine	his_L[env]	0.273262227552729
1	12	577	l-isoleucine	ile_L[env]	0.27843187429705
1	12	577	indole	indole[env]	0.158214338574288
1	12	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
1	12	577	potassium	k[env]	20.835619246397
1	12	577	l-leucine	leu_L[env]	0.141664749459082
1	12	577	l-lysinium(1+)	lys_L[env]	0.200407679257463
1	12	577	maltotriose	malttr[env]	0.00430609719324087
1	12	577	l-methionine	met_L[env]	0.342246151261723
1	12	577	magnesium	mg2[env]	21.2107256056852
1	12	577	mn2+	mn2[env]	21.5751043621103
1	12	577	molybdate	mobd[env]	21.5227780930224
1	12	577	menaquinone 7	mqn7[env]	0.205569718700052
1	12	577	sodium	na1[env]	21.3573700903377
1	12	577	nicotinate	nac[env]	0.205212676656128
1	12	577	ammonium	nh4[env]	12.7247740274007
1	12	577	octadecanoate (n-c18:0)	ocdca[env]	0.0849722397743529
1	12	577	ornithine	orn[env]	0.011392181175189
1	12	577	phenylacetate	pac[env]	0.154196960775073
1	12	577	l-phenylalanine	phe_L[env]	0.00574745023475685
1	12	577	protoheme	pheme[env]	0.210386358503783
1	12	577	hydrogenphosphate	pi[env]	2116.47445627074
1	12	577	(r)-pantothenate	pnto_R[env]	0.21074544650466
1	12	577	propionate	ppa[env]	4.54749288761018
1	12	577	l-proline	pro_L[env]	0.0160695094704092
1	12	577	putrescine	ptrc[env]	0.0980976498810817
1	12	577	pyridoxal	pydx[env]	0.413196648049427
1	12	577	pyridoxine	pydxn[env]	0.00662580559500435
1	12	577	ubiquinone-8	q8[env]	0.212239519841166
1	12	577	riboflavin	ribflv[env]	0.208153711158462
1	12	577	selenite	selni[env]	21.2590113802839
1	12	577	l-serine	ser_L[env]	0.0146167495147138
1	12	577	siroheme	sheme[env]	0.210410711636325
1	12	577	sulfate	so4[env]	21.35374172984
1	12	577	succinate	succ[env]	0.000549413532908333
1	12	577	sucrose	sucr[env]	0.00697779667453678
1	12	577	thiamin	thm[env]	0.212646218492652
1	12	577	l-threonine	thr_L[env]	0.00580460326096659
1	12	577	l-tryptophan	trp_L[env]	0.00441859653366943
1	12	577	tetradecanoate (n-c14:0)	ttdca[env]	0.131513589624137
1	12	577	l-tyrosine	tyr_L[env]	0.17570685390615
1	12	577	uracil	ura[env]	0.142397580510774
1	12	577	l-valine	val_L[env]	0.270068221764738
1	12	577	zinc	zn2[env]	21.4411291565067
1	13	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.197356127466535
1	13	577	3-methyl-2-oxopentanoate	3mop[env]	0
1	13	577	4-aminobutanoate	4abut[env]	0.0538400113414616
1	13	577	acetate	ac[env]	2.34240365183374
1	13	577	l-alanine	ala_L[env]	0.0137000962510525
1	13	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000159772959470359
1	13	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000478965951376977
1	13	577	l-argininium(1+)	arg_L[env]	0.0176409287966767
1	13	577	l-asparagine	asn_L[env]	0.0093802384683098
1	13	577	l-aspartate(1-)	asp_L[env]	0.0088227339289114
1	13	577	biotin	btn[env]	0.213031841690931
1	13	577	butyrate	but[env]	4.04207570186186
1	13	577	calcium(2+)	ca2[env]	21.053153924596
1	13	577	cob(i)alamin	cbl1[env]	0.211553409752029
1	13	577	cellulose	cellul[env]	0.000508813886841794
1	13	577	l-cysteinylglycine	cgly[env]	0.0204993800267946
1	13	577	choline	chol[env]	0.0105628248368485
1	13	577	citrate	cit[env]	0.00417653090530758
1	13	577	chloride	cl[env]	21.4927632239475
1	13	577	carbon dioxide	co2[env]	7.47189450433274
1	13	577	co2+	cobalt2[env]	21.0914724014236
1	13	577	cytosine	csn[env]	0.000000000235791191331074
1	13	577	cu2+	cu2[env]	21.1151088341395
1	13	577	l-cysteine	cys_L[env]	0.0945513243428148
1	13	577	ethanol	etoh[env]	0.00644217435507027
1	13	577	fe2+	fe2[env]	21.2819622157085
1	13	577	fe3+	fe3[env]	21.500733215937
1	13	577	folate	fol[env]	0.205907321366745
1	13	577	formate	for[env]	4.27721567306535
1	13	577	d-fructose	fru[env]	0.00977949881010112
1	13	577	d-galactose	gal[env]	0.0116072134331629
1	13	577	d-glucose	glc_D[env]	0.00967967153512085
1	13	577	l-glutamine	gln_L[env]	0.0114629426630948
1	13	577	l-glutamate(1-)	glu_L[env]	0.00890174860872339
1	13	577	glycine	gly[env]	0.0228072430172022
1	13	577	glycerol	glyc[env]	0.0104455834175941
1	13	577	guanine	gua[env]	0.000000000424490992076311
1	13	577	hydrogen	h2[env]	0.540192827637307
1	13	577	water	h2o[env]	2128.66372851041
1	13	577	hydrogen sulfide	h2s[env]	22.1298377980158
1	13	577	proton	h[env]	0.342116167739708
1	13	577	hexadecanoate (n-c16:0)	hdca[env]	0.121421973943591
1	13	577	l-histidine	his_L[env]	0.273107440079345
1	13	577	l-isoleucine	ile_L[env]	0.276415966180021
1	13	577	indole	indole[env]	0.155973586535451
1	13	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
1	13	577	potassium	k[env]	21.0853468982522
1	13	577	l-leucine	leu_L[env]	0.138177800395688
1	13	577	l-lysinium(1+)	lys_L[env]	0.194679742301349
1	13	577	maltotriose	malttr[env]	0.00438969703761501
1	13	577	l-methionine	met_L[env]	0.349571683734167
1	13	577	magnesium	mg2[env]	21.1093823099181
1	13	577	mn2+	mn2[env]	20.9998600532331
1	13	577	molybdate	mobd[env]	20.9705245017777
1	13	577	menaquinone 7	mqn7[env]	0.205326642475616
1	13	577	sodium	na1[env]	21.1752021934701
1	13	577	nicotinate	nac[env]	0.20327908964744
1	13	577	ammonium	nh4[env]	12.821142873365
1	13	577	octadecanoate (n-c18:0)	ocdca[env]	0.0859431901941418
1	13	577	ornithine	orn[env]	0.0125654195853658
1	13	577	phenylacetate	pac[env]	0.151037150311076
1	13	577	l-phenylalanine	phe_L[env]	0.0057595658398898
1	13	577	protoheme	pheme[env]	0.212534505142445
1	13	577	hydrogenphosphate	pi[env]	2075.27684326549
1	13	577	(r)-pantothenate	pnto_R[env]	0.211030283190431
1	13	577	propionate	ppa[env]	4.48216009923116
1	13	577	l-proline	pro_L[env]	0.0161567641703055
1	13	577	putrescine	ptrc[env]	0.106004174813326
1	13	577	pyridoxal	pydx[env]	0.412617079569903
1	13	577	pyridoxine	pydxn[env]	0.00668297320556181
1	13	577	ubiquinone-8	q8[env]	0.211285803684132
1	13	577	riboflavin	ribflv[env]	0.209738412820489
1	13	577	selenite	selni[env]	20.8800161546427
1	13	577	l-serine	ser_L[env]	0.0148149332828477
1	13	577	siroheme	sheme[env]	0.214141202319077
1	13	577	sulfate	so4[env]	21.1112324949917
1	13	577	succinate	succ[env]	0.000567004936825578
1	13	577	sucrose	sucr[env]	0.00698829372852264
1	13	577	thiamin	thm[env]	0.207665279196156
1	13	577	l-threonine	thr_L[env]	0.00583816348485508
1	13	577	l-tryptophan	trp_L[env]	0.00444128912473235
1	13	577	tetradecanoate (n-c14:0)	ttdca[env]	0.132440458097231
1	13	577	l-tyrosine	tyr_L[env]	0.172741213630608
1	13	577	uracil	ura[env]	0.138294457940061
1	13	577	l-valine	val_L[env]	0.281063870217708
1	13	577	zinc	zn2[env]	21.5031022337415
1	14	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.205112307106286
1	14	577	3-methyl-2-oxopentanoate	3mop[env]	0.000000000295840822569932
1	14	577	4-aminobutanoate	4abut[env]	0.0541544864430133
1	14	577	acetate	ac[env]	3.3078894103885
1	14	577	l-alanine	ala_L[env]	0.0138337202088198
1	14	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000155800195398496
1	14	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000473596744148541
1	14	577	l-argininium(1+)	arg_L[env]	0.0216633630277062
1	14	577	l-asparagine	asn_L[env]	0.00910142459681242
1	14	577	l-aspartate(1-)	asp_L[env]	0.00943618918281071
1	14	577	biotin	btn[env]	0.214228840111901
1	14	577	butyrate	but[env]	3.41721420949748
1	14	577	calcium(2+)	ca2[env]	21.159700929185
1	14	577	cob(i)alamin	cbl1[env]	0.211121077659233
1	14	577	cellulose	cellul[env]	0.000506306648411157
1	14	577	l-cysteinylglycine	cgly[env]	0.0194552054929295
1	14	577	choline	chol[env]	0.0105950349665067
1	14	577	citrate	cit[env]	0.00379340272248395
1	14	577	chloride	cl[env]	21.201147274075
1	14	577	carbon dioxide	co2[env]	7.23448568692891
1	14	577	co2+	cobalt2[env]	21.2446039781824
1	14	577	cytosine	csn[env]	0.000000000169648566308232
1	14	577	cu2+	cu2[env]	21.0722993367685
1	14	577	l-cysteine	cys_L[env]	0.0920071831194158
1	14	577	ethanol	etoh[env]	0.00242650598755083
1	14	577	fe2+	fe2[env]	21.2347762653011
1	14	577	fe3+	fe3[env]	20.5738946592195
1	14	577	folate	fol[env]	0.203025420997316
1	14	577	formate	for[env]	3.9618799634366
1	14	577	d-fructose	fru[env]	0.00982457111959921
1	14	577	d-galactose	gal[env]	0.0118204464653313
1	14	577	d-glucose	glc_D[env]	0.00970525762151495
1	14	577	l-glutamine	gln_L[env]	0.0113184329761301
1	14	577	l-glutamate(1-)	glu_L[env]	0.00832243159735545
1	14	577	glycine	gly[env]	0.0213371046344427
1	14	577	glycerol	glyc[env]	0.0112656031164356
1	14	577	guanine	gua[env]	0.000000000339620544437912
1	14	577	hydrogen	h2[env]	0.785066130791283
1	14	577	water	h2o[env]	2153.25614221865
1	14	577	hydrogen sulfide	h2s[env]	22.1025476496571
1	14	577	proton	h[env]	0.3382038185112
1	14	577	hexadecanoate (n-c16:0)	hdca[env]	0.123853291490223
1	14	577	l-histidine	his_L[env]	0.273936048975291
1	14	577	l-isoleucine	ile_L[env]	0.284952159923042
1	14	577	indole	indole[env]	0.157928148053862
1	14	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
1	14	577	potassium	k[env]	21.222303701245
1	14	577	l-leucine	leu_L[env]	0.141073607707537
1	14	577	l-lysinium(1+)	lys_L[env]	0.194093444257299
1	14	577	maltotriose	malttr[env]	0.00429841269697538
1	14	577	l-methionine	met_L[env]	0.350157606455749
1	14	577	magnesium	mg2[env]	21.396445175998
1	14	577	mn2+	mn2[env]	21.444148987041
1	14	577	molybdate	mobd[env]	20.8352379198192
1	14	577	menaquinone 7	mqn7[env]	0.207503527506077
1	14	577	sodium	na1[env]	20.74292783537
1	14	577	nicotinate	nac[env]	0.204015994127248
1	14	577	ammonium	nh4[env]	12.7812865401277
1	14	577	octadecanoate (n-c18:0)	ocdca[env]	0.0875840902866457
1	14	577	ornithine	orn[env]	0.00581669309497968
1	14	577	phenylacetate	pac[env]	0.160888729864502
1	14	577	l-phenylalanine	phe_L[env]	0.00541627130020503
1	14	577	protoheme	pheme[env]	0.21085568590038
1	14	577	hydrogenphosphate	pi[env]	2120.13310059692
1	14	577	(r)-pantothenate	pnto_R[env]	0.210458072275094
1	14	577	propionate	ppa[env]	4.87765539431646
1	14	577	l-proline	pro_L[env]	0.0148400608825846
1	14	577	putrescine	ptrc[env]	0.0504875906513912
1	14	577	pyridoxal	pydx[env]	0.414081728702039
1	14	577	pyridoxine	pydxn[env]	0.00607249493949925
1	14	577	ubiquinone-8	q8[env]	0.209433150214286
1	14	577	riboflavin	ribflv[env]	0.208690868687031
1	14	577	selenite	selni[env]	21.0123298493225
1	14	577	l-serine	ser_L[env]	0.0140496724380997
1	14	577	siroheme	sheme[env]	0.211460159685109
1	14	577	sulfate	so4[env]	20.8999906077917
1	14	577	succinate	succ[env]	0.000509014166394448
1	14	577	sucrose	sucr[env]	0.00704832476629008
1	14	577	thiamin	thm[env]	0.208620772397708
1	14	577	l-threonine	thr_L[env]	0.00574668468056703
1	14	577	l-tryptophan	trp_L[env]	0.00409827277684021
1	14	577	tetradecanoate (n-c14:0)	ttdca[env]	0.130165789538064
1	14	577	l-tyrosine	tyr_L[env]	0.172825573637648
1	14	577	uracil	ura[env]	0.137464814317056
1	14	577	l-valine	val_L[env]	0.273579542868157
1	14	577	zinc	zn2[env]	20.9519194104295
1	15	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.200348384473365
1	15	577	3-methyl-2-oxopentanoate	3mop[env]	0.00000000032319404086919
1	15	577	4-aminobutanoate	4abut[env]	0.0548025600250575
1	15	577	acetate	ac[env]	3.22446900919957
1	15	577	l-alanine	ala_L[env]	0.014095510029669
1	15	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000155891725404124
1	15	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000481562028375924
1	15	577	l-argininium(1+)	arg_L[env]	0.0219682275998516
1	15	577	l-asparagine	asn_L[env]	0.00920204384968903
1	15	577	l-aspartate(1-)	asp_L[env]	0.00969956446929786
1	15	577	biotin	btn[env]	0.212581379878617
1	15	577	butyrate	but[env]	3.48036706608166
1	15	577	calcium(2+)	ca2[env]	21.071559987614
1	15	577	cob(i)alamin	cbl1[env]	0.21133619472859
1	15	577	cellulose	cellul[env]	0.000506275838857885
1	15	577	l-cysteinylglycine	cgly[env]	0.019980158644274
1	15	577	choline	chol[env]	0.0107636107872167
1	15	577	citrate	cit[env]	0.00385964513052426
1	15	577	chloride	cl[env]	21.2589412005453
1	15	577	carbon dioxide	co2[env]	7.40282546171496
1	15	577	co2+	cobalt2[env]	21.2555723970921
1	15	577	cytosine	csn[env]	0.000000000201949474273932
1	15	577	cu2+	cu2[env]	20.8524648690775
1	15	577	l-cysteine	cys_L[env]	0.0928929416592519
1	15	577	ethanol	etoh[env]	0.00244612027242518
1	15	577	fe2+	fe2[env]	21.0583448026883
1	15	577	fe3+	fe3[env]	21.4319470666628
1	15	577	folate	fol[env]	0.206612212665198
1	15	577	formate	for[env]	3.860114049287
1	15	577	d-fructose	fru[env]	0.00979417681955662
1	15	577	d-galactose	gal[env]	0.0118507300866633
1	15	577	d-glucose	glc_D[env]	0.00955829105466815
1	15	577	l-glutamine	gln_L[env]	0.011397986210777
1	15	577	l-glutamate(1-)	glu_L[env]	0.00837171350688589
1	15	577	glycine	gly[env]	0.0214506491150674
1	15	577	glycerol	glyc[env]	0.0113530366548225
1	15	577	guanine	gua[env]	0.000000000343725777417215
1	15	577	hydrogen	h2[env]	0.812579354040455
1	15	577	water	h2o[env]	2097.83400641319
1	15	577	hydrogen sulfide	h2s[env]	22.0634330931329
1	15	577	proton	h[env]	0.342181320811415
1	15	577	hexadecanoate (n-c16:0)	hdca[env]	0.118261811413986
1	15	577	l-histidine	his_L[env]	0.276034997741179
1	15	577	l-isoleucine	ile_L[env]	0.280519863736915
1	15	577	indole	indole[env]	0.156895219400357
1	15	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
1	15	577	potassium	k[env]	21.0973151772833
1	15	577	l-leucine	leu_L[env]	0.140357130647572
1	15	577	l-lysinium(1+)	lys_L[env]	0.195639921611599
1	15	577	maltotriose	malttr[env]	0.0042627581200578
1	15	577	l-methionine	met_L[env]	0.342658906708331
1	15	577	magnesium	mg2[env]	21.2282303441543
1	15	577	mn2+	mn2[env]	21.0393091517915
1	15	577	molybdate	mobd[env]	21.3405262749662
1	15	577	menaquinone 7	mqn7[env]	0.208767855135953
1	15	577	sodium	na1[env]	20.7895837998661
1	15	577	nicotinate	nac[env]	0.207963808173856
1	15	577	ammonium	nh4[env]	12.9766159557558
1	15	577	octadecanoate (n-c18:0)	ocdca[env]	0.0860908904059964
1	15	577	ornithine	orn[env]	0.00592410848225378
1	15	577	phenylacetate	pac[env]	0.162731317772973
