noiseLevel	SimRun	TimePoint	niceLab	compound	value
0.5	11	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000160429503065955
0.5	11	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000478932522613753
0.5	11	577	l-argininium(1+)	arg_L[env]	0.0184811070101629
0.5	11	577	l-asparagine	asn_L[env]	0.00908556684395285
0.5	11	577	l-aspartate(1-)	asp_L[env]	0.00912718702771304
0.5	11	577	biotin	btn[env]	0.211223031428422
0.5	11	577	butyrate	but[env]	3.80748103154267
0.5	11	577	calcium(2+)	ca2[env]	21.1273975807204
0.5	11	577	cob(i)alamin	cbl1[env]	0.21117230392743
0.5	11	577	cellulose	cellul[env]	0.000510113224943812
0.5	11	577	l-cysteinylglycine	cgly[env]	0.0203435862908747
0.5	11	577	choline	chol[env]	0.0106057163608743
0.5	11	577	citrate	cit[env]	0.00401046786976898
0.5	11	577	chloride	cl[env]	21.0844715396355
0.5	11	577	carbon dioxide	co2[env]	7.38830801074465
0.5	11	577	co2+	cobalt2[env]	21.1439965925472
0.5	11	577	cytosine	csn[env]	0.000000000209004334124936
0.5	11	577	cu2+	cu2[env]	21.2843414492314
0.5	11	577	l-cysteine	cys_L[env]	0.0939301686152869
0.5	11	577	ethanol	etoh[env]	0.00529763413451103
0.5	11	577	fe2+	fe2[env]	21.1708378600648
0.5	11	577	fe3+	fe3[env]	21.1354546723526
0.5	11	577	folate	fol[env]	0.209461869353359
0.5	11	577	formate	for[env]	4.14406233656673
0.5	11	577	d-fructose	fru[env]	0.00965654812940214
0.5	11	577	d-galactose	gal[env]	0.0117626004232092
0.5	11	577	d-glucose	glc_D[env]	0.0097104848108031
0.5	11	577	l-glutamine	gln_L[env]	0.0115075703348219
0.5	11	577	l-glutamate(1-)	glu_L[env]	0.00862018967209915
0.5	11	577	glycine	gly[env]	0.0224119637707417
0.5	11	577	glycerol	glyc[env]	0.0109391049044285
0.5	11	577	guanine	gua[env]	0.000000000379218934138783
0.5	11	577	hydrogen	h2[env]	0.627079862079491
0.5	11	577	water	h2o[env]	2123.11223470357
0.5	11	577	hydrogen sulfide	h2s[env]	22.0397993986576
0.5	11	577	proton	h[env]	0.343692967092503
0.5	11	577	hexadecanoate (n-c16:0)	hdca[env]	0.120098770192913
0.5	11	577	l-histidine	his_L[env]	0.277004720238756
0.5	11	577	l-isoleucine	ile_L[env]	0.275907096284764
0.5	11	577	indole	indole[env]	0.157294971052052
0.5	11	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
0.5	11	577	potassium	k[env]	21.275750178946
0.5	11	577	l-leucine	leu_L[env]	0.143398268773683
0.5	11	577	l-lysinium(1+)	lys_L[env]	0.2061664320286
0.5	11	577	maltotriose	malttr[env]	0.00433268813393651
0.5	11	577	l-methionine	met_L[env]	0.349142036928292
0.5	11	577	magnesium	mg2[env]	21.3513033216926
0.5	11	577	mn2+	mn2[env]	21.2241082034865
0.5	11	577	molybdate	mobd[env]	21.1221129537617
0.5	11	577	menaquinone 7	mqn7[env]	0.21012638397438
0.5	11	577	sodium	na1[env]	21.2346266045713
0.5	11	577	nicotinate	nac[env]	0.204288561386991
0.5	11	577	ammonium	nh4[env]	12.7761443073865
0.5	11	577	octadecanoate (n-c18:0)	ocdca[env]	0.0868588728951652
0.5	11	577	ornithine	orn[env]	0.0106338780444236
0.5	11	577	phenylacetate	pac[env]	0.152613984207728
0.5	11	577	l-phenylalanine	phe_L[env]	0.00557439831896478
0.5	11	577	protoheme	pheme[env]	0.211601148885311
0.5	11	577	hydrogenphosphate	pi[env]	2116.4526579231
0.5	11	577	(r)-pantothenate	pnto_R[env]	0.208357396607637
0.5	11	577	propionate	ppa[env]	4.6349335727976
0.5	11	577	l-proline	pro_L[env]	0.0155352253785411
0.5	11	577	putrescine	ptrc[env]	0.0909407996125639
0.5	11	577	pyridoxal	pydx[env]	0.412438218429315
0.5	11	577	pyridoxine	pydxn[env]	0.00644367770000195
0.5	11	577	ubiquinone-8	q8[env]	0.211654851270184
0.5	11	577	riboflavin	ribflv[env]	0.206870234725714
0.5	11	577	selenite	selni[env]	21.2820473420668
0.5	11	577	l-serine	ser_L[env]	0.0143898285931163
0.5	11	577	siroheme	sheme[env]	0.210169317591184
0.5	11	577	sulfate	so4[env]	21.0946431639203
0.5	11	577	succinate	succ[env]	0.000555502105329093
0.5	11	577	sucrose	sucr[env]	0.00699691952654576
0.5	11	577	thiamin	thm[env]	0.213238355855875
0.5	11	577	l-threonine	thr_L[env]	0.00579204616232702
0.5	11	577	l-tryptophan	trp_L[env]	0.00432233329400935
0.5	11	577	tetradecanoate (n-c14:0)	ttdca[env]	0.131551308800885
0.5	11	577	l-tyrosine	tyr_L[env]	0.170981754389581
0.5	11	577	uracil	ura[env]	0.137408547153209
0.5	11	577	l-valine	val_L[env]	0.2772837007732
0.5	11	577	zinc	zn2[env]	20.9709156278228
0.5	12	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.200329081883795
0.5	12	577	3-methyl-2-oxopentanoate	3mop[env]	0
0.5	12	577	4-aminobutanoate	4abut[env]	0.0542665144147914
0.5	12	577	acetate	ac[env]	2.47133311395308
0.5	12	577	l-alanine	ala_L[env]	0.0137399225466188
0.5	12	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000160176328198159
0.5	12	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000479974284975386
0.5	12	577	l-argininium(1+)	arg_L[env]	0.0180218887874251
0.5	12	577	l-asparagine	asn_L[env]	0.00915935279546721
0.5	12	577	l-aspartate(1-)	asp_L[env]	0.00904974783421279
0.5	12	577	biotin	btn[env]	0.211723746489451
0.5	12	577	butyrate	but[env]	3.95752329272959
0.5	12	577	calcium(2+)	ca2[env]	21.0252369043539
0.5	12	577	cob(i)alamin	cbl1[env]	0.211772112945563
0.5	12	577	cellulose	cellul[env]	0.000510336125794743
0.5	12	577	l-cysteinylglycine	cgly[env]	0.0207908684912359
0.5	12	577	choline	chol[env]	0.0105504166545827
0.5	12	577	citrate	cit[env]	0.00409949218639434
0.5	12	577	chloride	cl[env]	21.3049107716714
0.5	12	577	carbon dioxide	co2[env]	7.47296994153854
0.5	12	577	co2+	cobalt2[env]	21.2683968938212
0.5	12	577	cytosine	csn[env]	0.000000000233652621288567
0.5	12	577	cu2+	cu2[env]	21.3735201429503
0.5	12	577	l-cysteine	cys_L[env]	0.094808303081028
0.5	12	577	ethanol	etoh[env]	0.00591461337299403
0.5	12	577	fe2+	fe2[env]	21.2300551977838
0.5	12	577	fe3+	fe3[env]	21.2250038615866
0.5	12	577	folate	fol[env]	0.207557913575528
0.5	12	577	formate	for[env]	4.18499599472084
0.5	12	577	d-fructose	fru[env]	0.00970682283062106
0.5	12	577	d-galactose	gal[env]	0.0117064179657201
0.5	12	577	d-glucose	glc_D[env]	0.00966912407795039
0.5	12	577	l-glutamine	gln_L[env]	0.0111649184558946
0.5	12	577	l-glutamate(1-)	glu_L[env]	0.00908262682052437
0.5	12	577	glycine	gly[env]	0.0224693853574148
0.5	12	577	glycerol	glyc[env]	0.0108814762217171
0.5	12	577	guanine	gua[env]	0.000000000377528582931818
0.5	12	577	hydrogen	h2[env]	0.583506642461465
0.5	12	577	water	h2o[env]	2121.8495580076
0.5	12	577	hydrogen sulfide	h2s[env]	22.0115533776895
0.5	12	577	proton	h[env]	0.345166291155992
0.5	12	577	hexadecanoate (n-c16:0)	hdca[env]	0.120147386130923
0.5	12	577	l-histidine	his_L[env]	0.278170956595784
0.5	12	577	l-isoleucine	ile_L[env]	0.27495378017869
0.5	12	577	indole	indole[env]	0.156744088535889
0.5	12	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
0.5	12	577	potassium	k[env]	21.2101108590199
0.5	12	577	l-leucine	leu_L[env]	0.141811849713813
0.5	12	577	l-lysinium(1+)	lys_L[env]	0.201136345371318
0.5	12	577	maltotriose	malttr[env]	0.00441831464199093
0.5	12	577	l-methionine	met_L[env]	0.345377732652678
0.5	12	577	magnesium	mg2[env]	21.1636742913621
0.5	12	577	mn2+	mn2[env]	21.3447901822632
0.5	12	577	molybdate	mobd[env]	21.03257633327
0.5	12	577	menaquinone 7	mqn7[env]	0.209990057150966
0.5	12	577	sodium	na1[env]	21.1338676486451
0.5	12	577	nicotinate	nac[env]	0.206291725867488
0.5	12	577	ammonium	nh4[env]	12.7233056894628
0.5	12	577	octadecanoate (n-c18:0)	ocdca[env]	0.0870814571194071
0.5	12	577	ornithine	orn[env]	0.0116500314369689
0.5	12	577	phenylacetate	pac[env]	0.151393483467002
0.5	12	577	l-phenylalanine	phe_L[env]	0.00564972629009984
0.5	12	577	protoheme	pheme[env]	0.211392368602567
0.5	12	577	hydrogenphosphate	pi[env]	2114.71962354282
0.5	12	577	(r)-pantothenate	pnto_R[env]	0.206642226697435
0.5	12	577	propionate	ppa[env]	4.55550993886476
0.5	12	577	l-proline	pro_L[env]	0.0157111690663218
0.5	12	577	putrescine	ptrc[env]	0.0988966645240174
0.5	12	577	pyridoxal	pydx[env]	0.410754758568896
0.5	12	577	pyridoxine	pydxn[env]	0.00659233452824737
0.5	12	577	ubiquinone-8	q8[env]	0.212755791812264
0.5	12	577	riboflavin	ribflv[env]	0.205426701968409
0.5	12	577	selenite	selni[env]	21.2924855261593
0.5	12	577	l-serine	ser_L[env]	0.0145048347719055
0.5	12	577	siroheme	sheme[env]	0.210316759284199
0.5	12	577	sulfate	so4[env]	21.0894766363859
0.5	12	577	succinate	succ[env]	0.000564343832120155
0.5	12	577	sucrose	sucr[env]	0.0070045329945451
0.5	12	577	thiamin	thm[env]	0.210941733632932
0.5	12	577	l-threonine	thr_L[env]	0.00572217862858838
0.5	12	577	l-tryptophan	trp_L[env]	0.00438356922136052
0.5	12	577	tetradecanoate (n-c14:0)	ttdca[env]	0.13242932159682
0.5	12	577	l-tyrosine	tyr_L[env]	0.173679370719859
0.5	12	577	uracil	ura[env]	0.138221527912567
0.5	12	577	l-valine	val_L[env]	0.275754912946891
0.5	12	577	zinc	zn2[env]	21.077578495797
0.5	13	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.194668176166502
0.5	13	577	3-methyl-2-oxopentanoate	3mop[env]	0
0.5	13	577	4-aminobutanoate	4abut[env]	0.0542423922959582
0.5	13	577	acetate	ac[env]	2.34068884939961
0.5	13	577	l-alanine	ala_L[env]	0.0137004891967632
0.5	13	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000160486789969802
0.5	13	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000481891267964078
0.5	13	577	l-argininium(1+)	arg_L[env]	0.0176306369301266
0.5	13	577	l-asparagine	asn_L[env]	0.0092296607178654
0.5	13	577	l-aspartate(1-)	asp_L[env]	0.00886220557292941
0.5	13	577	biotin	btn[env]	0.210427455870021
0.5	13	577	butyrate	but[env]	4.04986817675688
0.5	13	577	calcium(2+)	ca2[env]	21.2042993789192
