noiseLevel	SimRun	TimePoint	Species	Code	value
1	42	577	BcaccaeAGORA	Bc	0.00166378301406301
1	43	577	BcaccaeAGORA	Bc	0.00144383693511333
1	44	577	BcaccaeAGORA	Bc	0.0028303584514469
1	45	577	BcaccaeAGORA	Bc	0.00265668262602389
1	46	577	BcaccaeAGORA	Bc	0.00249193352679816
1	47	577	BcaccaeAGORA	Bc	0.00228578238029911
1	48	577	BcaccaeAGORA	Bc	0.00200061187885401
1	49	577	BcaccaeAGORA	Bc	0.00177659676056125
1	50	577	BcaccaeAGORA	Bc	0.00267277466851352
1	51	577	BcaccaeAGORA	Bc	0.00239846487544177
1	52	577	BcaccaeAGORA	Bc	0.00214229903314048
1	53	577	BcaccaeAGORA	Bc	0.00194379335531583
1	54	577	BcaccaeAGORA	Bc	0.00163765126210377
1	55	577	BcaccaeAGORA	Bc	0.00136362393423572
1	56	577	BcaccaeAGORA	Bc	0.00517631773526617
1	57	577	BcaccaeAGORA	Bc	0.00710099773420673
1	58	577	BcaccaeAGORA	Bc	0.00890407645196387
1	59	577	BcaccaeAGORA	Bc	0.010583408408755
1	60	577	BcaccaeAGORA	Bc	0.0126944307123995
1	61	577	BcaccaeAGORA	Bc	0.0146209432045654
1	1	577	BhydrogenotrophicaAGORA	Bh	0.0074310638069091
1	2	577	BhydrogenotrophicaAGORA	Bh	0.00716812343823528
1	3	577	BhydrogenotrophicaAGORA	Bh	0.00696307944416039
1	4	577	BhydrogenotrophicaAGORA	Bh	0.00655054006722213
1	5	577	BhydrogenotrophicaAGORA	Bh	0.00621810783408673
1	6	577	BhydrogenotrophicaAGORA	Bh	0.00565298184823357
1	7	577	BhydrogenotrophicaAGORA	Bh	0.0050382341155092
1	8	577	BhydrogenotrophicaAGORA	Bh	0.00763554107353957
1	9	577	BhydrogenotrophicaAGORA	Bh	0.00750658601399182
1	10	577	BhydrogenotrophicaAGORA	Bh	0.00760266458198957
1	11	577	BhydrogenotrophicaAGORA	Bh	0.00739013466528147
1	12	577	BhydrogenotrophicaAGORA	Bh	0.00726466835549129
1	13	577	BhydrogenotrophicaAGORA	Bh	0.00720138741375081
1	14	577	BhydrogenotrophicaAGORA	Bh	0.00744688006568602
1	15	577	BhydrogenotrophicaAGORA	Bh	0.007023794558706
1	16	577	BhydrogenotrophicaAGORA	Bh	0.00678626017478404
1	17	577	BhydrogenotrophicaAGORA	Bh	0.00645742893846529
1	18	577	BhydrogenotrophicaAGORA	Bh	0.00633316269889682
1	19	577	BhydrogenotrophicaAGORA	Bh	0.00564174884295593
1	20	577	BhydrogenotrophicaAGORA	Bh	0.0125986308928536
1	21	577	BhydrogenotrophicaAGORA	Bh	0.0160578393530459
1	22	577	BhydrogenotrophicaAGORA	Bh	0.0203417648407975
1	23	577	BhydrogenotrophicaAGORA	Bh	0.023275835696186
1	24	577	BhydrogenotrophicaAGORA	Bh	0.0272233320450132
1	25	577	BhydrogenotrophicaAGORA	Bh	0.0301721654990387
1	26	577	BhydrogenotrophicaAGORA	Bh	0.00687268727377402
1	27	577	BhydrogenotrophicaAGORA	Bh	0.00661410803601242
1	28	577	BhydrogenotrophicaAGORA	Bh	0.00577192238177309
1	29	577	BhydrogenotrophicaAGORA	Bh	0.0054876493282831
1	30	577	BhydrogenotrophicaAGORA	Bh	0.00473728573020296
1	31	577	BhydrogenotrophicaAGORA	Bh	0.00418746096511249
1	32	577	BhydrogenotrophicaAGORA	Bh	0.00683337736074517
1	33	577	BhydrogenotrophicaAGORA	Bh	0.00635218680588901
1	34	577	BhydrogenotrophicaAGORA	Bh	0.00561614853055893
1	35	577	BhydrogenotrophicaAGORA	Bh	0.00514502430687668
1	36	577	BhydrogenotrophicaAGORA	Bh	0.00439512453979678
1	37	577	BhydrogenotrophicaAGORA	Bh	0.00389403397094705
1	38	577	BhydrogenotrophicaAGORA	Bh	0.00646021351395063
1	39	577	BhydrogenotrophicaAGORA	Bh	0.00561205847428719
1	40	577	BhydrogenotrophicaAGORA	Bh	0.00497229602637514
1	41	577	BhydrogenotrophicaAGORA	Bh	0.00453941451230804
1	42	577	BhydrogenotrophicaAGORA	Bh	0.0037543701731986
1	43	577	BhydrogenotrophicaAGORA	Bh	0.00307679882030744
1	44	577	BhydrogenotrophicaAGORA	Bh	0.00650321893277345
1	45	577	BhydrogenotrophicaAGORA	Bh	0.00595455910464103
1	46	577	BhydrogenotrophicaAGORA	Bh	0.00516362284183851
1	47	577	BhydrogenotrophicaAGORA	Bh	0.00489562601916365
1	48	577	BhydrogenotrophicaAGORA	Bh	0.00407950506730345
1	49	577	BhydrogenotrophicaAGORA	Bh	0.00346521024456104
1	50	577	BhydrogenotrophicaAGORA	Bh	0.00722374575065644
1	51	577	BhydrogenotrophicaAGORA	Bh	0.00664075252665296
1	52	577	BhydrogenotrophicaAGORA	Bh	0.00619893646914466
1	53	577	BhydrogenotrophicaAGORA	Bh	0.00588254308659304
1	54	577	BhydrogenotrophicaAGORA	Bh	0.0052274304420869
1	55	577	BhydrogenotrophicaAGORA	Bh	0.00459834704519909
1	56	577	BhydrogenotrophicaAGORA	Bh	0.00751361525123612
1	57	577	BhydrogenotrophicaAGORA	Bh	0.00733670329538686
1	58	577	BhydrogenotrophicaAGORA	Bh	0.00681703391150211
1	59	577	BhydrogenotrophicaAGORA	Bh	0.00660708204672922
1	60	577	BhydrogenotrophicaAGORA	Bh	0.00636970106115677
1	61	577	BhydrogenotrophicaAGORA	Bh	0.00592087807518437
1	1	577	BovatusAGORA	Bo	0.0911958227136869
1	2	577	BovatusAGORA	Bo	0.0768281943395685
1	3	577	BovatusAGORA	Bo	0.0678884347135287
1	4	577	BovatusAGORA	Bo	0.059990335121157
1	5	577	BovatusAGORA	Bo	0.0543264683087891
1	6	577	BovatusAGORA	Bo	0.0472730892834496
1	7	577	BovatusAGORA	Bo	0.0423344285638055
1	8	577	BovatusAGORA	Bo	0.0906056219607736
1	9	577	BovatusAGORA	Bo	0.0889071557759596
1	10	577	BovatusAGORA	Bo	0.0869753452801041
1	11	577	BovatusAGORA	Bo	0.0868645267033413
1	12	577	BovatusAGORA	Bo	0.0844816543621859
1	13	577	BovatusAGORA	Bo	0.0833961756007606
1	14	577	BovatusAGORA	Bo	0.0920616053136791
1	15	577	BovatusAGORA	Bo	0.092673999488511
1	16	577	BovatusAGORA	Bo	0.0930699783366611
1	17	577	BovatusAGORA	Bo	0.0928801029950844
1	18	577	BovatusAGORA	Bo	0.0929049628350024
1	19	577	BovatusAGORA	Bo	0.0933939148020712
1	20	577	BovatusAGORA	Bo	0.0899857396151005
1	21	577	BovatusAGORA	Bo	0.0890287191341395
1	22	577	BovatusAGORA	Bo	0.0884064495946063
1	23	577	BovatusAGORA	Bo	0.0876582848883885
1	24	577	BovatusAGORA	Bo	0.0867839427823962
1	25	577	BovatusAGORA	Bo	0.0859746550921561
1	26	577	BovatusAGORA	Bo	0.091040545645769
1	27	577	BovatusAGORA	Bo	0.0903971449842501
1	28	577	BovatusAGORA	Bo	0.0917120403589709
1	29	577	BovatusAGORA	Bo	0.0899576563563646
1	30	577	BovatusAGORA	Bo	0.089182022434106
1	31	577	BovatusAGORA	Bo	0.088425323346331
1	32	577	BovatusAGORA	Bo	0.0910274266425487
1	33	577	BovatusAGORA	Bo	0.090014597195055
1	34	577	BovatusAGORA	Bo	0.0897495540061253
1	35	577	BovatusAGORA	Bo	0.0894837161245778
1	36	577	BovatusAGORA	Bo	0.0898076178680295
1	37	577	BovatusAGORA	Bo	0.0890477803311737
1	38	577	BovatusAGORA	Bo	0.0906851506773325
1	39	577	BovatusAGORA	Bo	0.0901124237353433
1	40	577	BovatusAGORA	Bo	0.0888405128990354
1	41	577	BovatusAGORA	Bo	0.088261634434768
1	42	577	BovatusAGORA	Bo	0.088143328805966
1	43	577	BovatusAGORA	Bo	0.0870457334230052
1	44	577	BovatusAGORA	Bo	0.128934230509562
1	45	577	BovatusAGORA	Bo	0.15071430240799
1	46	577	BovatusAGORA	Bo	0.172100212655593
1	47	577	BovatusAGORA	Bo	0.186847030670216
1	48	577	BovatusAGORA	Bo	0.206255118675487
1	49	577	BovatusAGORA	Bo	0.218145773711663
1	50	577	BovatusAGORA	Bo	0.0718703859454349
1	51	577	BovatusAGORA	Bo	0.0596515557532432
1	52	577	BovatusAGORA	Bo	0.0483820896304157
1	53	577	BovatusAGORA	Bo	0.0404659034169445
1	54	577	BovatusAGORA	Bo	0.0312208219714613
1	55	577	BovatusAGORA	Bo	0.0248489124349428
1	56	577	BovatusAGORA	Bo	0.0913605683093543
1	57	577	BovatusAGORA	Bo	0.0907151295344254
1	58	577	BovatusAGORA	Bo	0.0914292605009617
1	59	577	BovatusAGORA	Bo	0.0912292864308838
1	60	577	BovatusAGORA	Bo	0.090619555147218
1	61	577	BovatusAGORA	Bo	0.090989381627982
1	1	577	BthetaiotaomicronAGORA	Bt	0.0775360155469863
1	2	577	BthetaiotaomicronAGORA	Bt	0.0589076966208371
1	3	577	BthetaiotaomicronAGORA	Bt	0.0484339386081023
1	4	577	BthetaiotaomicronAGORA	Bt	0.0391375089881107
1	5	577	BthetaiotaomicronAGORA	Bt	0.0327262296547005
1	6	577	BthetaiotaomicronAGORA	Bt	0.0259020214597264
1	7	577	BthetaiotaomicronAGORA	Bt	0.0205025188461157
1	8	577	BthetaiotaomicronAGORA	Bt	0.0763482245183988
1	9	577	BthetaiotaomicronAGORA	Bt	0.0746859400409908
1	10	577	BthetaiotaomicronAGORA	Bt	0.0732373433717121
1	11	577	BthetaiotaomicronAGORA	Bt	0.072917048934127
1	12	577	BthetaiotaomicronAGORA	Bt	0.0704552233657439
1	13	577	BthetaiotaomicronAGORA	Bt	0.069453235411702
1	14	577	BthetaiotaomicronAGORA	Bt	0.0770675355653388
1	15	577	BthetaiotaomicronAGORA	Bt	0.0778153397655375
1	16	577	BthetaiotaomicronAGORA	Bt	0.078509989555495
1	17	577	BthetaiotaomicronAGORA	Bt	0.0794080100671758
1	18	577	BthetaiotaomicronAGORA	Bt	0.0800725950826094
1	19	577	BthetaiotaomicronAGORA	Bt	0.0810210925643541
1	20	577	BthetaiotaomicronAGORA	Bt	0.0766782264297785
1	21	577	BthetaiotaomicronAGORA	Bt	0.0774066008406433
1	22	577	BthetaiotaomicronAGORA	Bt	0.0777100749221846
1	23	577	BthetaiotaomicronAGORA	Bt	0.077684518437157
1	24	577	BthetaiotaomicronAGORA	Bt	0.0785735373056129
1	25	577	BthetaiotaomicronAGORA	Bt	0.0793332376990959
1	26	577	BthetaiotaomicronAGORA	Bt	0.0791237299780067
1	27	577	BthetaiotaomicronAGORA	Bt	0.0798530592907769
1	28	577	BthetaiotaomicronAGORA	Bt	0.082149071079452
1	29	577	BthetaiotaomicronAGORA	Bt	0.0821934976743532
1	30	577	BthetaiotaomicronAGORA	Bt	0.0844286357088185
1	31	577	BthetaiotaomicronAGORA	Bt	0.0848278460795305
1	32	577	BthetaiotaomicronAGORA	Bt	0.0757578812770723
1	33	577	BthetaiotaomicronAGORA	Bt	0.0744729779634081
1	34	577	BthetaiotaomicronAGORA	Bt	0.072711739412959
1	35	577	BthetaiotaomicronAGORA	Bt	0.0723292736579027
1	36	577	BthetaiotaomicronAGORA	Bt	0.0706086787122636
1	37	577	BthetaiotaomicronAGORA	Bt	0.0688499294853549
1	38	577	BthetaiotaomicronAGORA	Bt	0.0786123089589017
1	39	577	BthetaiotaomicronAGORA	Bt	0.0790941808515076
1	40	577	BthetaiotaomicronAGORA	Bt	0.0796927535836946
1	41	577	BthetaiotaomicronAGORA	Bt	0.0806556261544271
1	42	577	BthetaiotaomicronAGORA	Bt	0.0822295494291262
1	43	577	BthetaiotaomicronAGORA	Bt	0.082352889307885
1	44	577	BthetaiotaomicronAGORA	Bt	0.060750965989896
1	45	577	BthetaiotaomicronAGORA	Bt	0.0499757152150814
1	46	577	BthetaiotaomicronAGORA	Bt	0.0401923809644605
1	47	577	BthetaiotaomicronAGORA	Bt	0.0338185214939539
1	48	577	BthetaiotaomicronAGORA	Bt	0.0260721723491225
1	49	577	BthetaiotaomicronAGORA	Bt	0.0198979926225321
1	50	577	BthetaiotaomicronAGORA	Bt	0.115130692819588
1	51	577	BthetaiotaomicronAGORA	Bt	0.139397031855024
1	52	577	BthetaiotaomicronAGORA	Bt	0.163352136255951
1	53	577	BthetaiotaomicronAGORA	Bt	0.177563057078844
1	54	577	BthetaiotaomicronAGORA	Bt	0.196007885904159
1	55	577	BthetaiotaomicronAGORA	Bt	0.21353533091363
1	56	577	BthetaiotaomicronAGORA	Bt	0.0768617260945622
1	57	577	BthetaiotaomicronAGORA	Bt	0.0761969374356772
1	58	577	BthetaiotaomicronAGORA	Bt	0.0768810316007272
1	59	577	BthetaiotaomicronAGORA	Bt	0.0760747415243205
1	60	577	BthetaiotaomicronAGORA	Bt	0.0748904385275465
1	61	577	BthetaiotaomicronAGORA	Bt	0.0750785232736638
1	1	577	CaerofaciensAGORA	Ca	0.0111548604125712
1	2	577	CaerofaciensAGORA	Ca	0.0108248582688007
1	3	577	CaerofaciensAGORA	Ca	0.0110578656675831
1	4	577	CaerofaciensAGORA	Ca	0.0108270381293496
1	5	577	CaerofaciensAGORA	Ca	0.0107390424141851
1	6	577	CaerofaciensAGORA	Ca	0.0097684804434402
1	7	577	CaerofaciensAGORA	Ca	0.00976759189951252
1	8	577	CaerofaciensAGORA	Ca	0.014826580636358
1	9	577	CaerofaciensAGORA	Ca	0.0185630938986345
1	10	577	CaerofaciensAGORA	Ca	0.0213856176494124
1	11	577	CaerofaciensAGORA	Ca	0.0230673657259638
1	12	577	CaerofaciensAGORA	Ca	0.0256238284358089
1	13	577	CaerofaciensAGORA	Ca	0.0282572276024896
1	14	577	CaerofaciensAGORA	Ca	0.0104624633762938
1	15	577	CaerofaciensAGORA	Ca	0.010520340027068
1	16	577	CaerofaciensAGORA	Ca	0.0105686032033197
1	17	577	CaerofaciensAGORA	Ca	0.0104863827880722
1	18	577	CaerofaciensAGORA	Ca	0.0100938519350833
1	19	577	CaerofaciensAGORA	Ca	0.00987125771197141
1	20	577	CaerofaciensAGORA	Ca	0.0111188463224772
1	21	577	CaerofaciensAGORA	Ca	0.0109008037557032
1	22	577	CaerofaciensAGORA	Ca	0.0108620980804104
1	23	577	CaerofaciensAGORA	Ca	0.0107772781053236
1	24	577	CaerofaciensAGORA	Ca	0.010980102932466
1	25	577	CaerofaciensAGORA	Ca	0.0103106646513896
1	26	577	CaerofaciensAGORA	Ca	0.0109203516183019
1	27	577	CaerofaciensAGORA	Ca	0.0107033427034569
1	28	577	CaerofaciensAGORA	Ca	0.0106928588676007
1	29	577	CaerofaciensAGORA	Ca	0.010338803744214
1	30	577	CaerofaciensAGORA	Ca	0.0107265546015905
1	31	577	CaerofaciensAGORA	Ca	0.0108624924987143
1	32	577	CaerofaciensAGORA	Ca	0.0102053056025168
1	33	577	CaerofaciensAGORA	Ca	0.00951624297647705
1	34	577	CaerofaciensAGORA	Ca	0.00908098307407704
1	35	577	CaerofaciensAGORA	Ca	0.00847321962307679
1	36	577	CaerofaciensAGORA	Ca	0.00742466470928502
1	37	577	CaerofaciensAGORA	Ca	0.00689422993956987
1	38	577	CaerofaciensAGORA	Ca	0.00825171456575859
1	39	577	CaerofaciensAGORA	Ca	0.006678684051204
1	40	577	CaerofaciensAGORA	Ca	0.00525444438440443
1	41	577	CaerofaciensAGORA	Ca	0.00448550765876677
1	42	577	CaerofaciensAGORA	Ca	0.00351911117679744
1	43	577	CaerofaciensAGORA	Ca	0.00289226203738323
1	44	577	CaerofaciensAGORA	Ca	0.0100738113880806
1	45	577	CaerofaciensAGORA	Ca	0.0091988147959054
1	46	577	CaerofaciensAGORA	Ca	0.00868819161583247
1	47	577	CaerofaciensAGORA	Ca	0.008153383311597
1	48	577	CaerofaciensAGORA	Ca	0.00702677594820828
1	49	577	CaerofaciensAGORA	Ca	0.00671072855795108
1	50	577	CaerofaciensAGORA	Ca	0.0106224946294903
1	51	577	CaerofaciensAGORA	Ca	0.0108368621003949
1	52	577	CaerofaciensAGORA	Ca	0.0102387371823373
1	53	577	CaerofaciensAGORA	Ca	0.0100537739155959
1	54	577	CaerofaciensAGORA	Ca	0.00948492037767287
1	55	577	CaerofaciensAGORA	Ca	0.00922795525156569
1	56	577	CaerofaciensAGORA	Ca	0.0106121648631585
1	57	577	CaerofaciensAGORA	Ca	0.00993369104442885
1	58	577	CaerofaciensAGORA	Ca	0.00982353844641494
1	59	577	CaerofaciensAGORA	Ca	0.00935778880423758
1	60	577	CaerofaciensAGORA	Ca	0.00912306299226195
1	61	577	CaerofaciensAGORA	Ca	0.00831691847112137
1	1	577	CsymbiosumAGORA	Cs	0.0937061255071733
1	2	577	CsymbiosumAGORA	Cs	0.0887993358176878
1	3	577	CsymbiosumAGORA	Cs	0.0863626195568952
1	4	577	CsymbiosumAGORA	Cs	0.0842751206567792
1	5	577	CsymbiosumAGORA	Cs	0.0836903438307189
1	6	577	CsymbiosumAGORA	Cs	0.082964922709078
1	7	577	CsymbiosumAGORA	Cs	0.0825704199253691
1	8	577	CsymbiosumAGORA	Cs	0.0920198599188856
1	9	577	CsymbiosumAGORA	Cs	0.0912241489920448
1	10	577	CsymbiosumAGORA	Cs	0.0906024968441041
1	11	577	CsymbiosumAGORA	Cs	0.0897373041326311
1	12	577	CsymbiosumAGORA	Cs	0.0888673561875214
1	13	577	CsymbiosumAGORA	Cs	0.0876041756589202
1	14	577	CsymbiosumAGORA	Cs	0.0943327846123549
1	15	577	CsymbiosumAGORA	Cs	0.0933634174228798
1	16	577	CsymbiosumAGORA	Cs	0.0927623247269657
1	17	577	CsymbiosumAGORA	Cs	0.0933031978832441
1	18	577	CsymbiosumAGORA	Cs	0.0931498196750893
1	19	577	CsymbiosumAGORA	Cs	0.0933741680902064
1	20	577	CsymbiosumAGORA	Cs	0.0934914807940287
1	21	577	CsymbiosumAGORA	Cs	0.0918385418999199
1	22	577	CsymbiosumAGORA	Cs	0.0898413604882977
1	23	577	CsymbiosumAGORA	Cs	0.0903601261471564
1	24	577	CsymbiosumAGORA	Cs	0.0883093726116998
1	25	577	CsymbiosumAGORA	Cs	0.0871656296559507
1	26	577	CsymbiosumAGORA	Cs	0.0962960115311732
1	27	577	CsymbiosumAGORA	Cs	0.0994208786936678
1	28	577	CsymbiosumAGORA	Cs	0.0993682320995577
1	29	577	CsymbiosumAGORA	Cs	0.101444687017036
1	30	577	CsymbiosumAGORA	Cs	0.103015561050983
1	31	577	CsymbiosumAGORA	Cs	0.104696612340218
1	32	577	CsymbiosumAGORA	Cs	0.0928469563530433
1	33	577	CsymbiosumAGORA	Cs	0.0929272735440097
1	34	577	CsymbiosumAGORA	Cs	0.0908512383618968
1	35	577	CsymbiosumAGORA	Cs	0.0920430699012298
1	36	577	CsymbiosumAGORA	Cs	0.090504856241761
1	37	577	CsymbiosumAGORA	Cs	0.0911269117654171
1	38	577	CsymbiosumAGORA	Cs	0.0945045095843882
1	39	577	CsymbiosumAGORA	Cs	0.095946046376891
1	40	577	CsymbiosumAGORA	Cs	0.0965693392936958
1	41	577	CsymbiosumAGORA	Cs	0.0972720980015312
1	42	577	CsymbiosumAGORA	Cs	0.097642312540176
1	43	577	CsymbiosumAGORA	Cs	0.097566903732037
1	44	577	CsymbiosumAGORA	Cs	0.0957701674724994
1	45	577	CsymbiosumAGORA	Cs	0.0989119226588671
1	46	577	CsymbiosumAGORA	Cs	0.100312072562862
1	47	577	CsymbiosumAGORA	Cs	0.10262439324261
1	48	577	CsymbiosumAGORA	Cs	0.104699373712778
1	49	577	CsymbiosumAGORA	Cs	0.106207967241325
1	50	577	CsymbiosumAGORA	Cs	0.0986407823110414
1	51	577	CsymbiosumAGORA	Cs	0.100783404430613
1	52	577	CsymbiosumAGORA	Cs	0.104610786733215
1	53	577	CsymbiosumAGORA	Cs	0.107092234643545
1	54	577	CsymbiosumAGORA	Cs	0.110637118550108
1	55	577	CsymbiosumAGORA	Cs	0.112627730868141
1	56	577	CsymbiosumAGORA	Cs	0.0933107103624098
1	57	577	CsymbiosumAGORA	Cs	0.0935868011163612
1	58	577	CsymbiosumAGORA	Cs	0.0925457684007879
1	59	577	CsymbiosumAGORA	Cs	0.0924050142885227
1	60	577	CsymbiosumAGORA	Cs	0.0927585017856308
1	61	577	CsymbiosumAGORA	Cs	0.0916097396794517
1	1	577	DpigerAGORA	Dp	0.000255453813253445
1	2	577	DpigerAGORA	Dp	0.000253515405699781
1	3	577	DpigerAGORA	Dp	0.000247306978968689
1	4	577	DpigerAGORA	Dp	0.000236039341840518
1	5	577	DpigerAGORA	Dp	0.000227739277209842
1	6	577	DpigerAGORA	Dp	0.000204896449859645
1	7	577	DpigerAGORA	Dp	0.000188583986943856
1	8	577	DpigerAGORA	Dp	0.000238222656810468
1	9	577	DpigerAGORA	Dp	0.000218255135059192
1	10	577	DpigerAGORA	Dp	0.000195201507400076
1	11	577	DpigerAGORA	Dp	0.000179493900870453
1	12	577	DpigerAGORA	Dp	0.000152836395663037
1	13	577	DpigerAGORA	Dp	0.000126493561867484
1	14	577	DpigerAGORA	Dp	0.000459570324452988
1	15	577	DpigerAGORA	Dp	0.000627614182389274
1	16	577	DpigerAGORA	Dp	0.000822506588983633
1	17	577	DpigerAGORA	Dp	0.000959933232415403
1	18	577	DpigerAGORA	Dp	0.00118142202777882
1	19	577	DpigerAGORA	Dp	0.00138141644025439
1	20	577	DpigerAGORA	Dp	0.000233486911378795
1	21	577	DpigerAGORA	Dp	0.000213795138460677
1	22	577	DpigerAGORA	Dp	0.000191788666991326
1	23	577	DpigerAGORA	Dp	0.000172470370101898
1	24	577	DpigerAGORA	Dp	0.000145946463292244
1	25	577	DpigerAGORA	Dp	0.000122998676490197
1	26	577	DpigerAGORA	Dp	0.00022910244392426
1	27	577	DpigerAGORA	Dp	0.000206369605239438
1	28	577	DpigerAGORA	Dp	0.000184536924502157
1	29	577	DpigerAGORA	Dp	0.000163178667847962
1	30	577	DpigerAGORA	Dp	0.000132586863261057
1	31	577	DpigerAGORA	Dp	0.000109660725058319
1	32	577	DpigerAGORA	Dp	0.000242234763157435
1	33	577	DpigerAGORA	Dp	0.000225850851551355
1	34	577	DpigerAGORA	Dp	0.000209847234790777
1	35	577	DpigerAGORA	Dp	0.000193034403176447
1	36	577	DpigerAGORA	Dp	0.000172115193686235
1	37	577	DpigerAGORA	Dp	0.000148271488273512
1	38	577	DpigerAGORA	Dp	0.000217111456604741
1	39	577	DpigerAGORA	Dp	0.000192368150463618
1	40	577	DpigerAGORA	Dp	0.000163548575337273
1	41	577	DpigerAGORA	Dp	0.000142524058898677
1	42	577	DpigerAGORA	Dp	0.000114163913329226
1	43	577	DpigerAGORA	Dp	0.0000914563287777335
1	44	577	DpigerAGORA	Dp	0.000226647118038274
1	45	577	DpigerAGORA	Dp	0.000207479529976254
1	46	577	DpigerAGORA	Dp	0.000183098274825106
1	47	577	DpigerAGORA	Dp	0.000164563760136662
1	48	577	DpigerAGORA	Dp	0.000142685741955399
1	49	577	DpigerAGORA	Dp	0.000119354279741698
1	50	577	DpigerAGORA	Dp	0.000253864888663391
1	51	577	DpigerAGORA	Dp	0.000245531568078538
1	52	577	DpigerAGORA	Dp	0.000235815956890202
1	53	577	DpigerAGORA	Dp	0.00022288446633012
1	54	577	DpigerAGORA	Dp	0.000205591166532406
1	55	577	DpigerAGORA	Dp	0.000189706047944796
1	56	577	DpigerAGORA	Dp	0.000243505672545686
1	57	577	DpigerAGORA	Dp	0.000226645079457856
1	58	577	DpigerAGORA	Dp	0.000210310168792919
1	59	577	DpigerAGORA	Dp	0.000196354901781962
1	60	577	DpigerAGORA	Dp	0.000175720583436083
1	61	577	DpigerAGORA	Dp	0.000153829578336042
1	1	577	EcoliAGORA	Ec	0.0393595892885506
1	2	577	EcoliAGORA	Ec	0.0411924201540283
1	3	577	EcoliAGORA	Ec	0.0427215850457886
1	4	577	EcoliAGORA	Ec	0.0443162849096454
1	5	577	EcoliAGORA	Ec	0.0459780831670899
1	6	577	EcoliAGORA	Ec	0.0475540168211933
1	7	577	EcoliAGORA	Ec	0.04941465132949
1	8	577	EcoliAGORA	Ec	0.0387592767562692
1	9	577	EcoliAGORA	Ec	0.0382826065321446
1	10	577	EcoliAGORA	Ec	0.0381133594167575
1	11	577	EcoliAGORA	Ec	0.0377542478886596
1	12	577	EcoliAGORA	Ec	0.0378790198855227
1	13	577	EcoliAGORA	Ec	0.0373709067508048
1	14	577	EcoliAGORA	Ec	0.0392947807398748
1	15	577	EcoliAGORA	Ec	0.039263261282877
1	16	577	EcoliAGORA	Ec	0.0385218041248572
1	17	577	EcoliAGORA	Ec	0.0387120109963657
1	18	577	EcoliAGORA	Ec	0.0384930942455882
1	19	577	EcoliAGORA	Ec	0.0380749305931948
1	20	577	EcoliAGORA	Ec	0.0382803612269655
1	21	577	EcoliAGORA	Ec	0.0375315833297721
1	22	577	EcoliAGORA	Ec	0.0362519872445203
1	23	577	EcoliAGORA	Ec	0.0364041017549834
1	24	577	EcoliAGORA	Ec	0.0356141378964301
1	25	577	EcoliAGORA	Ec	0.0350074438725064
1	26	577	EcoliAGORA	Ec	0.0372667203288881
1	27	577	EcoliAGORA	Ec	0.0365634494510187
