noiseLevel	SimRun	TimePoint	Species	Code	value
0.5	18	577	BovatusAGORA	Bo	0.0934980871706476
0.5	19	577	BovatusAGORA	Bo	0.0933038756373737
0.5	20	577	BovatusAGORA	Bo	0.0901210965640409
0.5	21	577	BovatusAGORA	Bo	0.0896068223749974
0.5	22	577	BovatusAGORA	Bo	0.0885778771955575
0.5	23	577	BovatusAGORA	Bo	0.087886656039224
0.5	24	577	BovatusAGORA	Bo	0.0866870780731162
0.5	25	577	BovatusAGORA	Bo	0.0854583056447634
0.5	26	577	BovatusAGORA	Bo	0.0910986929592637
0.5	27	577	BovatusAGORA	Bo	0.0909744262551945
0.5	28	577	BovatusAGORA	Bo	0.0902818790219224
0.5	29	577	BovatusAGORA	Bo	0.0900135994943419
0.5	30	577	BovatusAGORA	Bo	0.0890879287416005
0.5	31	577	BovatusAGORA	Bo	0.0883333944817725
0.5	32	577	BovatusAGORA	Bo	0.0908007232093298
0.5	33	577	BovatusAGORA	Bo	0.0900321257716324
0.5	34	577	BovatusAGORA	Bo	0.0898238585685911
0.5	35	577	BovatusAGORA	Bo	0.0894624051012289
0.5	36	577	BovatusAGORA	Bo	0.0892489670241147
0.5	37	577	BovatusAGORA	Bo	0.0890118767696344
0.5	38	577	BovatusAGORA	Bo	0.0908463859301914
0.5	39	577	BovatusAGORA	Bo	0.0897614856656498
0.5	40	577	BovatusAGORA	Bo	0.0889499821717293
0.5	41	577	BovatusAGORA	Bo	0.0881833581038311
0.5	42	577	BovatusAGORA	Bo	0.0871754115948229
0.5	43	577	BovatusAGORA	Bo	0.0868984535180716
0.5	44	577	BovatusAGORA	Bo	0.129137925585889
0.5	45	577	BovatusAGORA	Bo	0.151088296498812
0.5	46	577	BovatusAGORA	Bo	0.172245167871716
0.5	47	577	BovatusAGORA	Bo	0.186572084905269
0.5	48	577	BovatusAGORA	Bo	0.204704850175081
0.5	49	577	BovatusAGORA	Bo	0.217444060199521
0.5	50	577	BovatusAGORA	Bo	0.0719495645919803
0.5	51	577	BovatusAGORA	Bo	0.0598854469818272
0.5	52	577	BovatusAGORA	Bo	0.0481431869757503
0.5	53	577	BovatusAGORA	Bo	0.0407642290959748
0.5	54	577	BovatusAGORA	Bo	0.0314473645350689
0.5	55	577	BovatusAGORA	Bo	0.0244962595861616
0.5	56	577	BovatusAGORA	Bo	0.0911371960037026
0.5	57	577	BovatusAGORA	Bo	0.0915138992999957
0.5	58	577	BovatusAGORA	Bo	0.0912451001393637
0.5	59	577	BovatusAGORA	Bo	0.0908763616879108
0.5	60	577	BovatusAGORA	Bo	0.0909194290501462
0.5	61	577	BovatusAGORA	Bo	0.0903963688988161
0.5	1	577	BthetaiotaomicronAGORA	Bt	0.0776134992042046
0.5	2	577	BthetaiotaomicronAGORA	Bt	0.0591546556711865
0.5	3	577	BthetaiotaomicronAGORA	Bt	0.0486374410833608
0.5	4	577	BthetaiotaomicronAGORA	Bt	0.0389184063043795
0.5	5	577	BthetaiotaomicronAGORA	Bt	0.03305793781295
0.5	6	577	BthetaiotaomicronAGORA	Bt	0.0258212862126682
0.5	7	577	BthetaiotaomicronAGORA	Bt	0.0205884891852601
0.5	8	577	BthetaiotaomicronAGORA	Bt	0.0762754997963122
0.5	9	577	BthetaiotaomicronAGORA	Bt	0.0751428654526929
0.5	10	577	BthetaiotaomicronAGORA	Bt	0.0737354242862238
0.5	11	577	BthetaiotaomicronAGORA	Bt	0.0725303410398829
0.5	12	577	BthetaiotaomicronAGORA	Bt	0.0715032293125155
0.5	13	577	BthetaiotaomicronAGORA	Bt	0.0693859314056559
0.5	14	577	BthetaiotaomicronAGORA	Bt	0.0775595320242649
0.5	15	577	BthetaiotaomicronAGORA	Bt	0.077975549427645
0.5	16	577	BthetaiotaomicronAGORA	Bt	0.0790113894895763
0.5	17	577	BthetaiotaomicronAGORA	Bt	0.0789557153473155
0.5	18	577	BthetaiotaomicronAGORA	Bt	0.0800027624982073
0.5	19	577	BthetaiotaomicronAGORA	Bt	0.0809147769044916
0.5	20	577	BthetaiotaomicronAGORA	Bt	0.0773445348411876
0.5	21	577	BthetaiotaomicronAGORA	Bt	0.077806483639065
0.5	22	577	BthetaiotaomicronAGORA	Bt	0.0779859469669728
0.5	23	577	BthetaiotaomicronAGORA	Bt	0.0783367988337504
0.5	24	577	BthetaiotaomicronAGORA	Bt	0.0789097482157524
0.5	25	577	BthetaiotaomicronAGORA	Bt	0.0792538606793895
0.5	26	577	BthetaiotaomicronAGORA	Bt	0.0788757801214479
0.5	27	577	BthetaiotaomicronAGORA	Bt	0.0801510602971763
0.5	28	577	BthetaiotaomicronAGORA	Bt	0.0813328988427112
0.5	29	577	BthetaiotaomicronAGORA	Bt	0.0825569973007357
0.5	30	577	BthetaiotaomicronAGORA	Bt	0.0843274983892724
0.5	31	577	BthetaiotaomicronAGORA	Bt	0.0853307081652924
0.5	32	577	BthetaiotaomicronAGORA	Bt	0.0758720541683685
0.5	33	577	BthetaiotaomicronAGORA	Bt	0.0744759107453315
0.5	34	577	BthetaiotaomicronAGORA	Bt	0.0729480195953828
0.5	35	577	BthetaiotaomicronAGORA	Bt	0.0716949507365109
0.5	36	577	BthetaiotaomicronAGORA	Bt	0.0701388005001225
0.5	37	577	BthetaiotaomicronAGORA	Bt	0.0689410631993272
0.5	38	577	BthetaiotaomicronAGORA	Bt	0.0785820610879402
0.5	39	577	BthetaiotaomicronAGORA	Bt	0.078944138002655
0.5	40	577	BthetaiotaomicronAGORA	Bt	0.0799370594379962
0.5	41	577	BthetaiotaomicronAGORA	Bt	0.0805993554165585
0.5	42	577	BthetaiotaomicronAGORA	Bt	0.0813106440216838
0.5	43	577	BthetaiotaomicronAGORA	Bt	0.0825362635432635
0.5	44	577	BthetaiotaomicronAGORA	Bt	0.0603888551180388
0.5	45	577	BthetaiotaomicronAGORA	Bt	0.049881115312078
0.5	46	577	BthetaiotaomicronAGORA	Bt	0.0399846433194534
0.5	47	577	BthetaiotaomicronAGORA	Bt	0.0336806437820805
0.5	48	577	BthetaiotaomicronAGORA	Bt	0.0258803452408939
0.5	49	577	BthetaiotaomicronAGORA	Bt	0.0199759332302074
0.5	50	577	BthetaiotaomicronAGORA	Bt	0.115526780593799
0.5	51	577	BthetaiotaomicronAGORA	Bt	0.13852993254144
0.5	52	577	BthetaiotaomicronAGORA	Bt	0.162631796639704
0.5	53	577	BthetaiotaomicronAGORA	Bt	0.178062360570485
0.5	54	577	BthetaiotaomicronAGORA	Bt	0.197761468828105
0.5	55	577	BthetaiotaomicronAGORA	Bt	0.213317605556283
0.5	56	577	BthetaiotaomicronAGORA	Bt	0.0766865229916402
0.5	57	577	BthetaiotaomicronAGORA	Bt	0.0766629913770029
0.5	58	577	BthetaiotaomicronAGORA	Bt	0.0764298105340176
0.5	59	577	BthetaiotaomicronAGORA	Bt	0.0757467773306228
0.5	60	577	BthetaiotaomicronAGORA	Bt	0.0759166798255033
0.5	61	577	BthetaiotaomicronAGORA	Bt	0.0750254090674138
0.5	1	577	CaerofaciensAGORA	Ca	0.010844885527925
0.5	2	577	CaerofaciensAGORA	Ca	0.0108977033882787
0.5	3	577	CaerofaciensAGORA	Ca	0.0109339496611235
0.5	4	577	CaerofaciensAGORA	Ca	0.0106725800741645
0.5	5	577	CaerofaciensAGORA	Ca	0.0105817773299243
0.5	6	577	CaerofaciensAGORA	Ca	0.0100318632119743
0.5	7	577	CaerofaciensAGORA	Ca	0.0096568953721195
0.5	8	577	CaerofaciensAGORA	Ca	0.0154471772353821
0.5	9	577	CaerofaciensAGORA	Ca	0.0180605237754729
0.5	10	577	CaerofaciensAGORA	Ca	0.0209163118902263
0.5	11	577	CaerofaciensAGORA	Ca	0.0228835812907379
0.5	12	577	CaerofaciensAGORA	Ca	0.0257122919811003
0.5	13	577	CaerofaciensAGORA	Ca	0.0281609888527901
0.5	14	577	CaerofaciensAGORA	Ca	0.0108282811934383
0.5	15	577	CaerofaciensAGORA	Ca	0.0105915029295437
0.5	16	577	CaerofaciensAGORA	Ca	0.0104536242555165
0.5	17	577	CaerofaciensAGORA	Ca	0.0103605844146813
0.5	18	577	CaerofaciensAGORA	Ca	0.0100528786340153
0.5	19	577	CaerofaciensAGORA	Ca	0.0099650814413609
0.5	20	577	CaerofaciensAGORA	Ca	0.0109304557232797
0.5	21	577	CaerofaciensAGORA	Ca	0.0108724852139207
0.5	22	577	CaerofaciensAGORA	Ca	0.0109911377970568
0.5	23	577	CaerofaciensAGORA	Ca	0.0109225863194259
0.5	24	577	CaerofaciensAGORA	Ca	0.0110715784593584
0.5	25	577	CaerofaciensAGORA	Ca	0.0110005743115881
0.5	26	577	CaerofaciensAGORA	Ca	0.0110024981460025
0.5	27	577	CaerofaciensAGORA	Ca	0.0108556285643626
0.5	28	577	CaerofaciensAGORA	Ca	0.0107882409895236
0.5	29	577	CaerofaciensAGORA	Ca	0.0106841351147094
0.5	30	577	CaerofaciensAGORA	Ca	0.0103712558219489
0.5	31	577	CaerofaciensAGORA	Ca	0.010317704985029
0.5	32	577	CaerofaciensAGORA	Ca	0.0101392198549818
0.5	33	577	CaerofaciensAGORA	Ca	0.00973469479524358
0.5	34	577	CaerofaciensAGORA	Ca	0.00895324648099013
0.5	35	577	CaerofaciensAGORA	Ca	0.00850908896479009
0.5	36	577	CaerofaciensAGORA	Ca	0.00773568309418735
0.5	37	577	CaerofaciensAGORA	Ca	0.00693994050410164
0.5	38	577	CaerofaciensAGORA	Ca	0.00812346707341674
0.5	39	577	CaerofaciensAGORA	Ca	0.00658331987048961
0.5	40	577	CaerofaciensAGORA	Ca	0.00541242246004679
0.5	41	577	CaerofaciensAGORA	Ca	0.00453877596707017
0.5	42	577	CaerofaciensAGORA	Ca	0.00353350568077016
0.5	43	577	CaerofaciensAGORA	Ca	0.00285300635974376
0.5	44	577	CaerofaciensAGORA	Ca	0.00987083572098626
0.5	45	577	CaerofaciensAGORA	Ca	0.00918606998391418
0.5	46	577	CaerofaciensAGORA	Ca	0.00848666626874838
0.5	47	577	CaerofaciensAGORA	Ca	0.00812082657462618
0.5	48	577	CaerofaciensAGORA	Ca	0.00741107065314062
0.5	49	577	CaerofaciensAGORA	Ca	0.00647027340004595
0.5	50	577	CaerofaciensAGORA	Ca	0.0105398141337772
0.5	51	577	CaerofaciensAGORA	Ca	0.0103862159934843
0.5	52	577	CaerofaciensAGORA	Ca	0.010242393684708
0.5	53	577	CaerofaciensAGORA	Ca	0.0100089598518425
0.5	54	577	CaerofaciensAGORA	Ca	0.00947510594004804
0.5	55	577	CaerofaciensAGORA	Ca	0.00903322395435806
0.5	56	577	CaerofaciensAGORA	Ca	0.0104707338250844
0.5	57	577	CaerofaciensAGORA	Ca	0.0103472706673355
0.5	58	577	CaerofaciensAGORA	Ca	0.00989584374540911
0.5	59	577	CaerofaciensAGORA	Ca	0.00974642633084118
0.5	60	577	CaerofaciensAGORA	Ca	0.00914581332058661
0.5	61	577	CaerofaciensAGORA	Ca	0.00847609980788948
0.5	1	577	CsymbiosumAGORA	Cs	0.0938829316591071
0.5	2	577	CsymbiosumAGORA	Cs	0.0885546900659234
0.5	3	577	CsymbiosumAGORA	Cs	0.0858630751335129
0.5	4	577	CsymbiosumAGORA	Cs	0.0841245592167751
0.5	5	577	CsymbiosumAGORA	Cs	0.0830578232350858
0.5	6	577	CsymbiosumAGORA	Cs	0.0819644079610115
0.5	7	577	CsymbiosumAGORA	Cs	0.0815487396994051
0.5	8	577	CsymbiosumAGORA	Cs	0.0918958595733716
0.5	9	577	CsymbiosumAGORA	Cs	0.0912407500511709
0.5	10	577	CsymbiosumAGORA	Cs	0.0902896135376792
0.5	11	577	CsymbiosumAGORA	Cs	0.0896018613160302
0.5	12	577	CsymbiosumAGORA	Cs	0.08823080404149
0.5	13	577	CsymbiosumAGORA	Cs	0.0877857466109461
0.5	14	577	CsymbiosumAGORA	Cs	0.0938007883460053
0.5	15	577	CsymbiosumAGORA	Cs	0.0937516337367904
0.5	16	577	CsymbiosumAGORA	Cs	0.0931828485581323
0.5	17	577	CsymbiosumAGORA	Cs	0.0934094080493812
0.5	18	577	CsymbiosumAGORA	Cs	0.0934473717684677
0.5	19	577	CsymbiosumAGORA	Cs	0.0927472974154021
0.5	20	577	CsymbiosumAGORA	Cs	0.092492308408068
0.5	21	577	CsymbiosumAGORA	Cs	0.0910530436175632
0.5	22	577	CsymbiosumAGORA	Cs	0.0904095243943122
0.5	23	577	CsymbiosumAGORA	Cs	0.0893027168974667
0.5	24	577	CsymbiosumAGORA	Cs	0.0878915263511025
0.5	25	577	CsymbiosumAGORA	Cs	0.0867474668791646
0.5	26	577	CsymbiosumAGORA	Cs	0.0964439098413055
0.5	27	577	CsymbiosumAGORA	Cs	0.0981939591842193
0.5	28	577	CsymbiosumAGORA	Cs	0.0999621918077394
0.5	29	577	CsymbiosumAGORA	Cs	0.101501916639849
0.5	30	577	CsymbiosumAGORA	Cs	0.103447844762262
0.5	31	577	CsymbiosumAGORA	Cs	0.10492668042358
0.5	32	577	CsymbiosumAGORA	Cs	0.0933438151145756
0.5	33	577	CsymbiosumAGORA	Cs	0.092491926480366
0.5	34	577	CsymbiosumAGORA	Cs	0.0920630806431496
0.5	35	577	CsymbiosumAGORA	Cs	0.0913743524823015
0.5	36	577	CsymbiosumAGORA	Cs	0.090969000191525
0.5	37	577	CsymbiosumAGORA	Cs	0.0902903273900251
0.5	38	577	CsymbiosumAGORA	Cs	0.0951902140023221
0.5	39	577	CsymbiosumAGORA	Cs	0.0958183885844105
0.5	40	577	CsymbiosumAGORA	Cs	0.0963603353116434
0.5	41	577	CsymbiosumAGORA	Cs	0.0966781205402137
0.5	42	577	CsymbiosumAGORA	Cs	0.0977921321659261
0.5	43	577	CsymbiosumAGORA	Cs	0.0976530091085914
0.5	44	577	CsymbiosumAGORA	Cs	0.0961166442349661
0.5	45	577	CsymbiosumAGORA	Cs	0.0983936059201165
0.5	46	577	CsymbiosumAGORA	Cs	0.100550514242332
0.5	47	577	CsymbiosumAGORA	Cs	0.102113058667669
0.5	48	577	CsymbiosumAGORA	Cs	0.104611747384019
0.5	49	577	CsymbiosumAGORA	Cs	0.107230088129804
0.5	50	577	CsymbiosumAGORA	Cs	0.098300275574864
0.5	51	577	CsymbiosumAGORA	Cs	0.101484263780339
0.5	52	577	CsymbiosumAGORA	Cs	0.10504319606118
0.5	53	577	CsymbiosumAGORA	Cs	0.107089576179333
0.5	54	577	CsymbiosumAGORA	Cs	0.110501061280556
0.5	55	577	CsymbiosumAGORA	Cs	0.113338346280668
0.5	56	577	CsymbiosumAGORA	Cs	0.0936134433320918
0.5	57	577	CsymbiosumAGORA	Cs	0.0926582778199132
0.5	58	577	CsymbiosumAGORA	Cs	0.0923799911356337
0.5	59	577	CsymbiosumAGORA	Cs	0.0928756251987233
0.5	60	577	CsymbiosumAGORA	Cs	0.0925059473938364
0.5	61	577	CsymbiosumAGORA	Cs	0.0922836907261139
0.5	1	577	DpigerAGORA	Dp	0.000258034888371628
0.5	2	577	DpigerAGORA	Dp	0.000252539568515335
0.5	3	577	DpigerAGORA	Dp	0.000247874862186451
0.5	4	577	DpigerAGORA	Dp	0.000237035343623962
0.5	5	577	DpigerAGORA	Dp	0.000226201646255507
0.5	6	577	DpigerAGORA	Dp	0.00020885271486658
0.5	7	577	DpigerAGORA	Dp	0.000186933245472731
0.5	8	577	DpigerAGORA	Dp	0.000236413094392318
0.5	9	577	DpigerAGORA	Dp	0.000218529260189698
0.5	10	577	DpigerAGORA	Dp	0.000196328825100853
0.5	11	577	DpigerAGORA	Dp	0.000178860559746096
0.5	12	577	DpigerAGORA	Dp	0.000151998552180595
0.5	13	577	DpigerAGORA	Dp	0.000127631299587057
0.5	14	577	DpigerAGORA	Dp	0.000461167641111334
0.5	15	577	DpigerAGORA	Dp	0.000624089186575478
0.5	16	577	DpigerAGORA	Dp	0.00081162376688646
0.5	17	577	DpigerAGORA	Dp	0.000964670367562434
0.5	18	577	DpigerAGORA	Dp	0.00118950309249985
0.5	19	577	DpigerAGORA	Dp	0.00138491336632971
0.5	20	577	DpigerAGORA	Dp	0.00023166438952021
0.5	21	577	DpigerAGORA	Dp	0.000212719692082959
0.5	22	577	DpigerAGORA	Dp	0.00019034513327349
0.5	23	577	DpigerAGORA	Dp	0.000172455439344782
0.5	24	577	DpigerAGORA	Dp	0.000145905278984765
0.5	25	577	DpigerAGORA	Dp	0.00012368464635318
0.5	26	577	DpigerAGORA	Dp	0.000230202457539863
0.5	27	577	DpigerAGORA	Dp	0.000208561083342195
0.5	28	577	DpigerAGORA	Dp	0.000182492276701483
0.5	29	577	DpigerAGORA	Dp	0.00016244316718296
0.5	30	577	DpigerAGORA	Dp	0.000133216203891291
0.5	31	577	DpigerAGORA	Dp	0.000108585175894179
0.5	32	577	DpigerAGORA	Dp	0.000240970785950703
0.5	33	577	DpigerAGORA	Dp	0.000226146432970767
0.5	34	577	DpigerAGORA	Dp	0.000209132005660689
0.5	35	577	DpigerAGORA	Dp	0.000193905184163335
0.5	36	577	DpigerAGORA	Dp	0.000170712086645352
0.5	37	577	DpigerAGORA	Dp	0.000149277154382571
0.5	38	577	DpigerAGORA	Dp	0.000219114891473824
0.5	39	577	DpigerAGORA	Dp	0.000191586003649346
0.5	40	577	DpigerAGORA	Dp	0.0001634685226607
0.5	41	577	DpigerAGORA	Dp	0.000142765754612141
0.5	42	577	DpigerAGORA	Dp	0.000113874597157627
0.5	43	577	DpigerAGORA	Dp	0.0000907468690954352
0.5	44	577	DpigerAGORA	Dp	0.000227800923986944
0.5	45	577	DpigerAGORA	Dp	0.000206888468360021
0.5	46	577	DpigerAGORA	Dp	0.000183496866741029
0.5	47	577	DpigerAGORA	Dp	0.000166255251853011
0.5	48	577	DpigerAGORA	Dp	0.000140828365969727
0.5	49	577	DpigerAGORA	Dp	0.000118900890753105
0.5	50	577	DpigerAGORA	Dp	0.000254363853017334
0.5	51	577	DpigerAGORA	Dp	0.000248534240737293
0.5	52	577	DpigerAGORA	Dp	0.000234963890808316
0.5	53	577	DpigerAGORA	Dp	0.00022361260904877
0.5	54	577	DpigerAGORA	Dp	0.00020592924206766
0.5	55	577	DpigerAGORA	Dp	0.000184816127894425
0.5	56	577	DpigerAGORA	Dp	0.000242948403984337
0.5	57	577	DpigerAGORA	Dp	0.000229466002199793
