noiseLevel	SimRun	TimePoint	niceLab	compound	value
8	20	577	l-argininium(1+)	arg_L[env]	0.0245149210745349
8	20	577	l-asparagine	asn_L[env]	0.0076097180820274
8	20	577	l-aspartate(1-)	asp_L[env]	0.00800183516984493
8	20	577	biotin	btn[env]	0.184750809380266
8	20	577	butyrate	but[env]	3.54567325772078
8	20	577	calcium(2+)	ca2[env]	21.8318159119861
8	20	577	cob(i)alamin	cbl1[env]	0.22020124505361
8	20	577	cellulose	cellul[env]	0.000489080273971829
8	20	577	l-cysteinylglycine	cgly[env]	0.0178279024626452
8	20	577	choline	chol[env]	0.0105329628767418
8	20	577	citrate	cit[env]	0.00440614116971245
8	20	577	chloride	cl[env]	22.1950797797665
8	20	577	carbon dioxide	co2[env]	7.32727660497102
8	20	577	co2+	cobalt2[env]	20.8090526296161
8	20	577	cytosine	csn[env]	0.000000000178962507911382
8	20	577	cu2+	cu2[env]	21.6477876752597
8	20	577	l-cysteine	cys_L[env]	0.0946316083033586
8	20	577	ethanol	etoh[env]	0.00234668176250862
8	20	577	fe2+	fe2[env]	19.9191974638387
8	20	577	fe3+	fe3[env]	20.7213099467213
8	20	577	folate	fol[env]	0.208430122247527
8	20	577	formate	for[env]	3.40091964263755
8	20	577	d-fructose	fru[env]	0.00879098668692917
8	20	577	d-galactose	gal[env]	0.0119197201456554
8	20	577	d-glucose	glc_D[env]	0.00918821711060712
8	20	577	l-glutamine	gln_L[env]	0.0105120705954181
8	20	577	l-glutamate(1-)	glu_L[env]	0.00770010184623205
8	20	577	glycine	gly[env]	0.0201510526624874
8	20	577	glycerol	glyc[env]	0.0121862040413275
8	20	577	guanine	gua[env]	0.000000000327920614126427
8	20	577	hydrogen	h2[env]	0.763881031583047
8	20	577	water	h2o[env]	2058.6037402869
8	20	577	hydrogen sulfide	h2s[env]	21.35441460942
8	20	577	proton	h[env]	0.360983808334275
8	20	577	hexadecanoate (n-c16:0)	hdca[env]	0.136017603171736
8	20	577	l-histidine	his_L[env]	0.339907842785066
8	20	577	l-isoleucine	ile_L[env]	0.266211275889644
8	20	577	indole	indole[env]	0.184997300202207
8	20	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
8	20	577	potassium	k[env]	23.8053412002493
8	20	577	l-leucine	leu_L[env]	0.167958303144243
8	20	577	l-lysinium(1+)	lys_L[env]	0.189028044176618
8	20	577	maltotriose	malttr[env]	0.00489440313767168
8	20	577	l-methionine	met_L[env]	0.313326158776708
8	20	577	magnesium	mg2[env]	22.735369929946
8	20	577	mn2+	mn2[env]	21.9380464254308
8	20	577	molybdate	mobd[env]	21.5146450768232
8	20	577	menaquinone 7	mqn7[env]	0.211250159520262
8	20	577	sodium	na1[env]	18.3089447741879
8	20	577	nicotinate	nac[env]	0.212914353091108
8	20	577	ammonium	nh4[env]	11.5798874149702
8	20	577	octadecanoate (n-c18:0)	ocdca[env]	0.0902273339918309
8	20	577	ornithine	orn[env]	0.00674085832398675
8	20	577	phenylacetate	pac[env]	0.179748428023897
8	20	577	l-phenylalanine	phe_L[env]	0.00599055265567029
8	20	577	protoheme	pheme[env]	0.190450082740049
8	20	577	hydrogenphosphate	pi[env]	2199.05262611954
8	20	577	(r)-pantothenate	pnto_R[env]	0.206410955270678
8	20	577	propionate	ppa[env]	4.68152836008266
8	20	577	l-proline	pro_L[env]	0.0130061671484099
8	20	577	putrescine	ptrc[env]	0.0555538342325676
8	20	577	pyridoxal	pydx[env]	0.418816686432846
8	20	577	pyridoxine	pydxn[env]	0.00610433758272265
8	20	577	ubiquinone-8	q8[env]	0.225303110739913
8	20	577	riboflavin	ribflv[env]	0.211242866356399
8	20	577	selenite	selni[env]	19.3568925111868
8	20	577	l-serine	ser_L[env]	0.0129518901488014
8	20	577	siroheme	sheme[env]	0.216921568643406
8	20	577	sulfate	so4[env]	21.8453323538089
8	20	577	succinate	succ[env]	0.000821450613638495
8	20	577	sucrose	sucr[env]	0.00600308523796004
8	20	577	thiamin	thm[env]	0.218463090033583
8	20	577	l-threonine	thr_L[env]	0.00565819149115524
8	20	577	l-tryptophan	trp_L[env]	0.00473831881090057
8	20	577	tetradecanoate (n-c14:0)	ttdca[env]	0.136840366011076
8	20	577	l-tyrosine	tyr_L[env]	0.174256006731111
8	20	577	uracil	ura[env]	0.131083257972202
8	20	577	l-valine	val_L[env]	0.256458061841556
8	20	577	zinc	zn2[env]	20.6471034436025
8	21	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.232093212111803
8	21	577	3-methyl-2-oxopentanoate	3mop[env]	0
8	21	577	4-aminobutanoate	4abut[env]	0.0532756357351763
8	21	577	acetate	ac[env]	3.11774295623204
8	21	577	l-alanine	ala_L[env]	0.0153941535455484
8	21	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000154889811680061
8	21	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000451772630158001
8	21	577	l-argininium(1+)	arg_L[env]	0.0210458255053146
8	21	577	l-asparagine	asn_L[env]	0.00992789472621955
8	21	577	l-aspartate(1-)	asp_L[env]	0.00957008886520797
8	21	577	biotin	btn[env]	0.200525152291982
8	21	577	butyrate	but[env]	3.53800599248599
8	21	577	calcium(2+)	ca2[env]	19.3093290171077
8	21	577	cob(i)alamin	cbl1[env]	0.196020386391357
8	21	577	cellulose	cellul[env]	0.000430067655499474
8	21	577	l-cysteinylglycine	cgly[env]	0.0154638422653995
8	21	577	choline	chol[env]	0.00985430458540801
8	21	577	citrate	cit[env]	0.00384163379688089
8	21	577	chloride	cl[env]	21.8158547263134
8	21	577	carbon dioxide	co2[env]	7.3121720829429
8	21	577	co2+	cobalt2[env]	19.0272337453425
8	21	577	cytosine	csn[env]	0.00000000019505399620142
8	21	577	cu2+	cu2[env]	20.2025366942136
8	21	577	l-cysteine	cys_L[env]	0.0959084942230829
8	21	577	ethanol	etoh[env]	0.00246548023422309
8	21	577	fe2+	fe2[env]	24.8050950678497
8	21	577	fe3+	fe3[env]	20.3679542740034
8	21	577	folate	fol[env]	0.189258892512201
8	21	577	formate	for[env]	3.81769803801998
8	21	577	d-fructose	fru[env]	0.00934983644986603
8	21	577	d-galactose	gal[env]	0.0119423675800099
8	21	577	d-glucose	glc_D[env]	0.00964340432613426
8	21	577	l-glutamine	gln_L[env]	0.0111235496504478
8	21	577	l-glutamate(1-)	glu_L[env]	0.00740039396379462
8	21	577	glycine	gly[env]	0.0203875558958666
8	21	577	glycerol	glyc[env]	0.0113991867874031
8	21	577	guanine	gua[env]	0.000000000322175655242631
8	21	577	hydrogen	h2[env]	0.868634556190237
8	21	577	water	h2o[env]	2198.27238615776
8	21	577	hydrogen sulfide	h2s[env]	21.7315098295396
8	21	577	proton	h[env]	0.342880070769391
8	21	577	hexadecanoate (n-c16:0)	hdca[env]	0.119188038164219
8	21	577	l-histidine	his_L[env]	0.278760159317093
8	21	577	l-isoleucine	ile_L[env]	0.255726178612556
8	21	577	indole	indole[env]	0.161868203653259
8	21	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
8	21	577	potassium	k[env]	20.4161548550607
8	21	577	l-leucine	leu_L[env]	0.12597613593193
8	21	577	l-lysinium(1+)	lys_L[env]	0.263974272761634
8	21	577	maltotriose	malttr[env]	0.00417651770770619
8	21	577	l-methionine	met_L[env]	0.369102609567414
8	21	577	magnesium	mg2[env]	22.4628344203981
8	21	577	mn2+	mn2[env]	21.3852427340619
8	21	577	molybdate	mobd[env]	22.8843726081105
8	21	577	menaquinone 7	mqn7[env]	0.203917922332596
8	21	577	sodium	na1[env]	20.5017220768024
8	21	577	nicotinate	nac[env]	0.213492382295138
8	21	577	ammonium	nh4[env]	13.4846358964664
8	21	577	octadecanoate (n-c18:0)	ocdca[env]	0.0866494349397374
8	21	577	ornithine	orn[env]	0.00580921366768932
8	21	577	phenylacetate	pac[env]	0.143701998920674
8	21	577	l-phenylalanine	phe_L[env]	0.00508812222945602
8	21	577	protoheme	pheme[env]	0.213746895525393
8	21	577	hydrogenphosphate	pi[env]	1902.73421130282
8	21	577	(r)-pantothenate	pnto_R[env]	0.201788385183659
8	21	577	propionate	ppa[env]	4.67142302522571
8	21	577	l-proline	pro_L[env]	0.0155836429996487
8	21	577	putrescine	ptrc[env]	0.0475129146846868
8	21	577	pyridoxal	pydx[env]	0.397075439519463
8	21	577	pyridoxine	pydxn[env]	0.00611711831365808
8	21	577	ubiquinone-8	q8[env]	0.218702491918626
8	21	577	riboflavin	ribflv[env]	0.208059297239321
8	21	577	selenite	selni[env]	20.7516708135615
8	21	577	l-serine	ser_L[env]	0.0130708657582126
8	21	577	siroheme	sheme[env]	0.211465517424782
8	21	577	sulfate	so4[env]	20.2275603815665
8	21	577	succinate	succ[env]	0.000974604426182118
8	21	577	sucrose	sucr[env]	0.0073511087379331
8	21	577	thiamin	thm[env]	0.228821594196174
8	21	577	l-threonine	thr_L[env]	0.00544699640885802
8	21	577	l-tryptophan	trp_L[env]	0.00430532807454358
8	21	577	tetradecanoate (n-c14:0)	ttdca[env]	0.130913955266512
8	21	577	l-tyrosine	tyr_L[env]	0.188234658692467
8	21	577	uracil	ura[env]	0.14130973805607
8	21	577	l-valine	val_L[env]	0.339827389068095
8	21	577	zinc	zn2[env]	21.8159769351256
8	22	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.257056909811555
8	22	577	3-methyl-2-oxopentanoate	3mop[env]	0
8	22	577	4-aminobutanoate	4abut[env]	0.0509243238480267
8	22	577	acetate	ac[env]	2.95090701849961
8	22	577	l-alanine	ala_L[env]	0.0143273504786509
8	22	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000163657550059034
8	22	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000450787466013616
8	22	577	l-argininium(1+)	arg_L[env]	0.0242694250612841
8	22	577	l-asparagine	asn_L[env]	0.00801170543946429
8	22	577	l-aspartate(1-)	asp_L[env]	0.00959060294403585
8	22	577	biotin	btn[env]	0.220359391477281
8	22	577	butyrate	but[env]	3.49987313691122
8	22	577	calcium(2+)	ca2[env]	22.1930373381644
8	22	577	cob(i)alamin	cbl1[env]	0.23579759532181
8	22	577	cellulose	cellul[env]	0.000559071208304198
8	22	577	l-cysteinylglycine	cgly[env]	0.0174418603031858
8	22	577	choline	chol[env]	0.0116284022922422
8	22	577	citrate	cit[env]	0.00392274034027625
8	22	577	chloride	cl[env]	21.5193897816926
8	22	577	carbon dioxide	co2[env]	7.24557405245831
8	22	577	co2+	cobalt2[env]	18.2955891412884
8	22	577	cytosine	csn[env]	0.000000000197679966772565
8	22	577	cu2+	cu2[env]	20.6696832645919
8	22	577	l-cysteine	cys_L[env]	0.0986650757264491
8	22	577	ethanol	etoh[env]	0.00312119941070323
8	22	577	fe2+	fe2[env]	19.6389813506988
8	22	577	fe3+	fe3[env]	21.9837687623013
8	22	577	folate	fol[env]	0.206598792210878
8	22	577	formate	for[env]	3.72153071897313
8	22	577	d-fructose	fru[env]	0.00840073418404416
8	22	577	d-galactose	gal[env]	0.00964825701537334
8	22	577	d-glucose	glc_D[env]	0.0101697622214984
8	22	577	l-glutamine	gln_L[env]	0.009467732971051
8	22	577	l-glutamate(1-)	glu_L[env]	0.00821626200711123
8	22	577	glycine	gly[env]	0.0217793169144443
8	22	577	glycerol	glyc[env]	0.011797662568008
8	22	577	guanine	gua[env]	0.000000000374287158807196
8	22	577	hydrogen	h2[env]	0.73387951670984
8	22	577	water	h2o[env]	2094.66893364317
8	22	577	hydrogen sulfide	h2s[env]	24.9343720148366
8	22	577	proton	h[env]	0.3436649024385
8	22	577	hexadecanoate (n-c16:0)	hdca[env]	0.136805082216526
8	22	577	l-histidine	his_L[env]	0.290222669535798
8	22	577	l-isoleucine	ile_L[env]	0.316150997975851
8	22	577	indole	indole[env]	0.163450694128289
8	22	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
8	22	577	potassium	k[env]	19.9292529225284
8	22	577	l-leucine	leu_L[env]	0.113129945302235
8	22	577	l-lysinium(1+)	lys_L[env]	0.146020601112564
8	22	577	maltotriose	malttr[env]	0.00388807536129814
8	22	577	l-methionine	met_L[env]	0.341980148714149
8	22	577	magnesium	mg2[env]	21.0658203963098
8	22	577	mn2+	mn2[env]	19.6364254249061
8	22	577	molybdate	mobd[env]	22.3181095211138
8	22	577	menaquinone 7	mqn7[env]	0.193008145553011
8	22	577	sodium	na1[env]	19.3781624465423
8	22	577	nicotinate	nac[env]	0.218609200379664
8	22	577	ammonium	nh4[env]	11.2297710481835
8	22	577	octadecanoate (n-c18:0)	ocdca[env]	0.0879369997536981
8	22	577	ornithine	orn[env]	0.00875903371741669
8	22	577	phenylacetate	pac[env]	0.172946840652418
8	22	577	l-phenylalanine	phe_L[env]	0.00593344064948894
8	22	577	protoheme	pheme[env]	0.191644586703569
8	22	577	hydrogenphosphate	pi[env]	2078.61731401765
8	22	577	(r)-pantothenate	pnto_R[env]	0.221100970679954
8	22	577	propionate	ppa[env]	4.55687915577962
8	22	577	l-proline	pro_L[env]	0.0127454653744341
8	22	577	putrescine	ptrc[env]	0.0666033849806238
8	22	577	pyridoxal	pydx[env]	0.427782464294396
8	22	577	pyridoxine	pydxn[env]	0.00637039265512975
8	22	577	ubiquinone-8	q8[env]	0.232051201058204
8	22	577	riboflavin	ribflv[env]	0.209539099974119
8	22	577	selenite	selni[env]	20.8643374851215
8	22	577	l-serine	ser_L[env]	0.0145734714630365
8	22	577	siroheme	sheme[env]	0.218580333334397
8	22	577	sulfate	so4[env]	20.7118367346988
8	22	577	succinate	succ[env]	0.00101973135241243
8	22	577	sucrose	sucr[env]	0.00780960271803171
8	22	577	thiamin	thm[env]	0.226876919382836
8	22	577	l-threonine	thr_L[env]	0.00536541537062103
8	22	577	l-tryptophan	trp_L[env]	0.00434577383580055
8	22	577	tetradecanoate (n-c14:0)	ttdca[env]	0.138015164002973
8	22	577	l-tyrosine	tyr_L[env]	0.213346684709663
8	22	577	uracil	ura[env]	0.145888955265922
8	22	577	l-valine	val_L[env]	0.240241688596706
8	22	577	zinc	zn2[env]	22.4077894349305
8	23	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.197885406093346
8	23	577	3-methyl-2-oxopentanoate	3mop[env]	0
8	23	577	4-aminobutanoate	4abut[env]	0.0533683586113953
8	23	577	acetate	ac[env]	2.53315869451683
8	23	577	l-alanine	ala_L[env]	0.0131866989455539
8	23	577	amylopectin; 900 repeat units	amylopect900[env]	0.000015197466038539
8	23	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000488842562225573
8	23	577	l-argininium(1+)	arg_L[env]	0.026371173940237
8	23	577	l-asparagine	asn_L[env]	0.00898428561609433
8	23	577	l-aspartate(1-)	asp_L[env]	0.008240448428125
8	23	577	biotin	btn[env]	0.197346351053862
8	23	577	butyrate	but[env]	3.74055384359638
8	23	577	calcium(2+)	ca2[env]	20.9531925375186
8	23	577	cob(i)alamin	cbl1[env]	0.202612538405318
8	23	577	cellulose	cellul[env]	0.000500671239157097
8	23	577	l-cysteinylglycine	cgly[env]	0.0150238849663169
8	23	577	choline	chol[env]	0.010882885521924
8	23	577	citrate	cit[env]	0.0039673955856094
8	23	577	chloride	cl[env]	22.3657746244269
8	23	577	carbon dioxide	co2[env]	7.69950923612593
8	23	577	co2+	cobalt2[env]	21.1915684397681
8	23	577	cytosine	csn[env]	0.000000000233936461196472
8	23	577	cu2+	cu2[env]	19.3335928777386
8	23	577	l-cysteine	cys_L[env]	0.101346129856737
8	23	577	ethanol	etoh[env]	0.00307302574221921
8	23	577	fe2+	fe2[env]	21.757790755293
8	23	577	fe3+	fe3[env]	20.7844507291074
8	23	577	folate	fol[env]	0.190175441260368
8	23	577	formate	for[env]	3.26976937741639
8	23	577	d-fructose	fru[env]	0.00911088484732647
8	23	577	d-galactose	gal[env]	0.0102276603032454
8	23	577	d-glucose	glc_D[env]	0.00974975660322162
8	23	577	l-glutamine	gln_L[env]	0.0112174525245229
8	23	577	l-glutamate(1-)	glu_L[env]	0.00803780499527654
8	23	577	glycine	gly[env]	0.0210244449767018
8	23	577	glycerol	glyc[env]	0.0130617583831675
8	23	577	guanine	gua[env]	0.000000000383769997984374
8	23	577	hydrogen	h2[env]	0.917761166265034
8	23	577	water	h2o[env]	2067.39200810945
8	23	577	hydrogen sulfide	h2s[env]	23.7172838711023
8	23	577	proton	h[env]	0.384272912382243
8	23	577	hexadecanoate (n-c16:0)	hdca[env]	0.126816151303684
8	23	577	l-histidine	his_L[env]	0.294116576099584
8	23	577	l-isoleucine	ile_L[env]	0.2745704701892
8	23	577	indole	indole[env]	0.167538243742422
8	23	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
8	23	577	potassium	k[env]	17.5267711469639
8	23	577	l-leucine	leu_L[env]	0.138326560407151
8	23	577	l-lysinium(1+)	lys_L[env]	0.1975772436565
8	23	577	maltotriose	malttr[env]	0.00466040077863983
8	23	577	l-methionine	met_L[env]	0.345547916430786
8	23	577	magnesium	mg2[env]	21.705486296721
8	23	577	mn2+	mn2[env]	23.8725987928504
8	23	577	molybdate	mobd[env]	17.9699240343413
8	23	577	menaquinone 7	mqn7[env]	0.227685805449742
8	23	577	sodium	na1[env]	19.4482528289441
8	23	577	nicotinate	nac[env]	0.19377986320642
8	23	577	ammonium	nh4[env]	11.6281840194042
8	23	577	octadecanoate (n-c18:0)	ocdca[env]	0.093699911401952
8	23	577	ornithine	orn[env]	0.00955549744697052
8	23	577	phenylacetate	pac[env]	0.135580741152756
8	23	577	l-phenylalanine	phe_L[env]	0.0047357700654128
8	23	577	protoheme	pheme[env]	0.236983801191494
8	23	577	hydrogenphosphate	pi[env]	2174.84596979841
8	23	577	(r)-pantothenate	pnto_R[env]	0.218137001596489
8	23	577	propionate	ppa[env]	4.74072634650075
8	23	577	l-proline	pro_L[env]	0.0151373739459549
8	23	577	putrescine	ptrc[env]	0.0665110861596014
8	23	577	pyridoxal	pydx[env]	0.387171839928725
8	23	577	pyridoxine	pydxn[env]	0.00540591937728978
8	23	577	ubiquinone-8	q8[env]	0.244352851671685
8	23	577	riboflavin	ribflv[env]	0.196255252087313
8	23	577	selenite	selni[env]	23.3508389698991
8	23	577	l-serine	ser_L[env]	0.0118722999276441
8	23	577	siroheme	sheme[env]	0.203091410669311
8	23	577	sulfate	so4[env]	22.2009306220131
8	23	577	succinate	succ[env]	0.00138911033345208
8	23	577	sucrose	sucr[env]	0.00758948672642565
8	23	577	thiamin	thm[env]	0.21830692300166
8	23	577	l-threonine	thr_L[env]	0.00606388376327327
8	23	577	l-tryptophan	trp_L[env]	0.00442960887692147
8	23	577	tetradecanoate (n-c14:0)	ttdca[env]	0.120924161131357
8	23	577	l-tyrosine	tyr_L[env]	0.169499738703109
8	23	577	uracil	ura[env]	0.146715274518745
8	23	577	l-valine	val_L[env]	0.271037393859065
8	23	577	zinc	zn2[env]	24.728481300178
8	24	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.230223748236257
8	24	577	3-methyl-2-oxopentanoate	3mop[env]	0
8	24	577	4-aminobutanoate	4abut[env]	0.0538359364107776
8	24	577	acetate	ac[env]	3.24511397130579
8	24	577	l-alanine	ala_L[env]	0.0153513295448606
8	24	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000160911879381925
8	24	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000477281741267484
8	24	577	l-argininium(1+)	arg_L[env]	0.0264588408888586
8	24	577	l-asparagine	asn_L[env]	0.00783497699471685
8	24	577	l-aspartate(1-)	asp_L[env]	0.00951846297134009
8	24	577	biotin	btn[env]	0.218820791138922
8	24	577	butyrate	but[env]	3.60707259928357
8	24	577	calcium(2+)	ca2[env]	21.0439380764895
8	24	577	cob(i)alamin	cbl1[env]	0.208868341540373
8	24	577	cellulose	cellul[env]	0.00054228657493412
8	24	577	l-cysteinylglycine	cgly[env]	0.0140147344395008
8	24	577	choline	chol[env]	0.0108449245358685
8	24	577	citrate	cit[env]	0.00393993507391128
8	24	577	chloride	cl[env]	20.1409370810638
8	24	577	carbon dioxide	co2[env]	7.22237978670234
8	24	577	co2+	cobalt2[env]	20.6502320026925
8	24	577	cytosine	csn[env]	0.000000000246677251835291
8	24	577	cu2+	cu2[env]	21.5017703447203
8	24	577	l-cysteine	cys_L[env]	0.101384221615982
8	24	577	ethanol	etoh[env]	0.00311237091973625
8	24	577	fe2+	fe2[env]	26.0218253467956
8	24	577	fe3+	fe3[env]	19.7284337112115
8	24	577	folate	fol[env]	0.215795826093354
8	24	577	formate	for[env]	4.03100584169931
8	24	577	d-fructose	fru[env]	0.0100031972667034
8	24	577	d-galactose	gal[env]	0.0116932653641346
8	24	577	d-glucose	glc_D[env]	0.00998457858267046
8	24	577	l-glutamine	gln_L[env]	0.0095171327089453
8	24	577	l-glutamate(1-)	glu_L[env]	0.00795258093124765
8	24	577	glycine	gly[env]	0.0217860565426642
8	24	577	glycerol	glyc[env]	0.0116701099472321
8	24	577	guanine	gua[env]	0.000000000416155450906835
8	24	577	hydrogen	h2[env]	0.866471842265808
8	24	577	water	h2o[env]	2221.82511902763
8	24	577	hydrogen sulfide	h2s[env]	22.2172071074342
8	24	577	proton	h[env]	0.351029911749913
8	24	577	hexadecanoate (n-c16:0)	hdca[env]	0.123269344783277
8	24	577	l-histidine	his_L[env]	0.2919157097394
8	24	577	l-isoleucine	ile_L[env]	0.242520582016852
8	24	577	indole	indole[env]	0.165947656998166
8	24	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
8	24	577	potassium	k[env]	21.272882097947
8	24	577	l-leucine	leu_L[env]	0.143827476685787
8	24	577	l-lysinium(1+)	lys_L[env]	0.205235321289896
8	24	577	maltotriose	malttr[env]	0.00403043666369686
8	24	577	l-methionine	met_L[env]	0.370439005691297
8	24	577	magnesium	mg2[env]	20.0785521410866
8	24	577	mn2+	mn2[env]	21.8404117113332
8	24	577	molybdate	mobd[env]	22.5684535525567
8	24	577	menaquinone 7	mqn7[env]	0.222281030787172
8	24	577	sodium	na1[env]	19.593754669873
8	24	577	nicotinate	nac[env]	0.174988089122522
8	24	577	ammonium	nh4[env]	13.3782046104792
8	24	577	octadecanoate (n-c18:0)	ocdca[env]	0.0724126818838088
8	24	577	ornithine	orn[env]	0.00910977398379982
8	24	577	phenylacetate	pac[env]	0.167379663511577
8	24	577	l-phenylalanine	phe_L[env]	0.00611414232244841
8	24	577	protoheme	pheme[env]	0.218942891941915
8	24	577	hydrogenphosphate	pi[env]	2139.91262255173
8	24	577	(r)-pantothenate	pnto_R[env]	0.193681621317658
8	24	577	propionate	ppa[env]	4.48252518144573
8	24	577	l-proline	pro_L[env]	0.0133236304488717
8	24	577	putrescine	ptrc[env]	0.0715273294579305
8	24	577	pyridoxal	pydx[env]	0.435170456308441
8	24	577	pyridoxine	pydxn[env]	0.00665421802204179
8	24	577	ubiquinone-8	q8[env]	0.194288837132222
8	24	577	riboflavin	ribflv[env]	0.180810536700445
8	24	577	selenite	selni[env]	22.4040781946134
8	24	577	l-serine	ser_L[env]	0.011930939097272
8	24	577	siroheme	sheme[env]	0.230744380427588
8	24	577	sulfate	so4[env]	21.7029898914094
8	24	577	succinate	succ[env]	0.00149690376342411
8	24	577	sucrose	sucr[env]	0.00695481470755768
8	24	577	thiamin	thm[env]	0.185474077710047
8	24	577	l-threonine	thr_L[env]	0.0064486005563101
8	24	577	l-tryptophan	trp_L[env]	0.00457880275047205
8	24	577	tetradecanoate (n-c14:0)	ttdca[env]	0.141569062844293
8	24	577	l-tyrosine	tyr_L[env]	0.162815738274792
8	24	577	uracil	ura[env]	0.133902603483152
8	24	577	l-valine	val_L[env]	0.278975784812923
8	24	577	zinc	zn2[env]	21.1151248695651
8	25	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.18860618811183
8	25	577	3-methyl-2-oxopentanoate	3mop[env]	0
8	25	577	4-aminobutanoate	4abut[env]	0.0507128456679278
8	25	577	acetate	ac[env]	2.93521783914624
8	25	577	l-alanine	ala_L[env]	0.0147056108101662
8	25	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000162959259349988
8	25	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000491807413986934
8	25	577	l-argininium(1+)	arg_L[env]	0.0221641978774588
8	25	577	l-asparagine	asn_L[env]	0.0093175213863498
8	25	577	l-aspartate(1-)	asp_L[env]	0.00885422241910619
8	25	577	biotin	btn[env]	0.214448206179739
8	25	577	butyrate	but[env]	3.68133340795087
8	25	577	calcium(2+)	ca2[env]	22.3548355375415
8	25	577	cob(i)alamin	cbl1[env]	0.188533588899777
8	25	577	cellulose	cellul[env]	0.000478244145978895
8	25	577	l-cysteinylglycine	cgly[env]	0.0161830731260888
8	25	577	choline	chol[env]	0.00911593851871674
8	25	577	citrate	cit[env]	0.00450327990879376
8	25	577	chloride	cl[env]	22.373654212274
8	25	577	carbon dioxide	co2[env]	7.60821351505719
8	25	577	co2+	cobalt2[env]	23.1206385832638
8	25	577	cytosine	csn[env]	0.000000000251141051906283
8	25	577	cu2+	cu2[env]	18.5574878874176
8	25	577	l-cysteine	cys_L[env]	0.109837638995153
8	25	577	ethanol	etoh[env]	0.00201595270292264
8	25	577	fe2+	fe2[env]	24.1619540806379
8	25	577	fe3+	fe3[env]	22.2993049899576
8	25	577	folate	fol[env]	0.202417203806509
8	25	577	formate	for[env]	3.51357087879891
8	25	577	d-fructose	fru[env]	0.00927851363137795
8	25	577	d-galactose	gal[env]	0.0103823566161762
8	25	577	d-glucose	glc_D[env]	0.00970177359666746
8	25	577	l-glutamine	gln_L[env]	0.00954407569161627
8	25	577	l-glutamate(1-)	glu_L[env]	0.00806434385210681
8	25	577	glycine	gly[env]	0.0218753105798817
8	25	577	glycerol	glyc[env]	0.0127279656344626
8	25	577	guanine	gua[env]	0.000000000487573935207058
8	25	577	hydrogen	h2[env]	0.687933505185896
8	25	577	water	h2o[env]	2123.59193619475
8	25	577	hydrogen sulfide	h2s[env]	23.2455996925958
8	25	577	proton	h[env]	0.374173859306871
8	25	577	hexadecanoate (n-c16:0)	hdca[env]	0.116347599820221
8	25	577	l-histidine	his_L[env]	0.316999493711951
8	25	577	l-isoleucine	ile_L[env]	0.29555025785334
8	25	577	indole	indole[env]	0.156215368691112
8	25	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
8	25	577	potassium	k[env]	21.9115296202035
8	25	577	l-leucine	leu_L[env]	0.143270802621563
8	25	577	l-lysinium(1+)	lys_L[env]	0.203913139136119
8	25	577	maltotriose	malttr[env]	0.00425196078187655
8	25	577	l-methionine	met_L[env]	0.34631614034246
8	25	577	magnesium	mg2[env]	20.1966218302879
8	25	577	mn2+	mn2[env]	21.2986978288958
8	25	577	molybdate	mobd[env]	22.1238052890558
8	25	577	menaquinone 7	mqn7[env]	0.216692993979516
8	25	577	sodium	na1[env]	20.9202867734269
8	25	577	nicotinate	nac[env]	0.202416646799188
8	25	577	ammonium	nh4[env]	13.9113066154314
8	25	577	octadecanoate (n-c18:0)	ocdca[env]	0.0744592017655495
8	25	577	ornithine	orn[env]	0.00533657132594207
8	25	577	phenylacetate	pac[env]	0.170645774403082
8	25	577	l-phenylalanine	phe_L[env]	0.00586769350029533
8	25	577	protoheme	pheme[env]	0.199489949503886
8	25	577	hydrogenphosphate	pi[env]	2028.91994853975
8	25	577	(r)-pantothenate	pnto_R[env]	0.214497837557663
8	25	577	propionate	ppa[env]	4.74721186534262
8	25	577	l-proline	pro_L[env]	0.0151139834722757
8	25	577	putrescine	ptrc[env]	0.0387019299174542
8	25	577	pyridoxal	pydx[env]	0.400589877936828
8	25	577	pyridoxine	pydxn[env]	0.00628101405561605
8	25	577	ubiquinone-8	q8[env]	0.220994310102751
