noiseLevel	SimRun	TimePoint	niceLab	compound	value
3	11	577	(r)-pantothenate	pnto_R[env]	0.206406783600894
3	11	577	propionate	ppa[env]	4.55935443078314
3	11	577	l-proline	pro_L[env]	0.0148156801907638
3	11	577	putrescine	ptrc[env]	0.0851591135583549
3	11	577	pyridoxal	pydx[env]	0.428429054507368
3	11	577	pyridoxine	pydxn[env]	0.00689420644334462
3	11	577	ubiquinone-8	q8[env]	0.212202367127962
3	11	577	riboflavin	ribflv[env]	0.208532325085291
3	11	577	selenite	selni[env]	21.237985883093
3	11	577	l-serine	ser_L[env]	0.0138972684445402
3	11	577	siroheme	sheme[env]	0.218078679121354
3	11	577	sulfate	so4[env]	21.4075090450716
3	11	577	succinate	succ[env]	0.000557368422308538
3	11	577	sucrose	sucr[env]	0.00673731216503995
3	11	577	thiamin	thm[env]	0.214180827077729
3	11	577	l-threonine	thr_L[env]	0.00563049417087012
3	11	577	l-tryptophan	trp_L[env]	0.004610104662719
3	11	577	tetradecanoate (n-c14:0)	ttdca[env]	0.131334765738128
3	11	577	l-tyrosine	tyr_L[env]	0.185045250572822
3	11	577	uracil	ura[env]	0.137557301111553
3	11	577	l-valine	val_L[env]	0.283935749632441
3	11	577	zinc	zn2[env]	21.1085435928932
3	12	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.206275768705489
3	12	577	3-methyl-2-oxopentanoate	3mop[env]	0
3	12	577	4-aminobutanoate	4abut[env]	0.0552325809560783
3	12	577	acetate	ac[env]	2.40703776585561
3	12	577	l-alanine	ala_L[env]	0.0141594741500718
3	12	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000164078404633613
3	12	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000470568872226839
3	12	577	l-argininium(1+)	arg_L[env]	0.0174182354823096
3	12	577	l-asparagine	asn_L[env]	0.00927991034885734
3	12	577	l-aspartate(1-)	asp_L[env]	0.00888836842836942
3	12	577	biotin	btn[env]	0.219371191654824
3	12	577	butyrate	but[env]	4.0478017193639
3	12	577	calcium(2+)	ca2[env]	21.1894188494618
3	12	577	cob(i)alamin	cbl1[env]	0.216252469371341
3	12	577	cellulose	cellul[env]	0.000507382048541085
3	12	577	l-cysteinylglycine	cgly[env]	0.0212896672798881
3	12	577	choline	chol[env]	0.0107249298656389
3	12	577	citrate	cit[env]	0.00385112897383336
3	12	577	chloride	cl[env]	21.2624423301946
3	12	577	carbon dioxide	co2[env]	7.54172907219869
3	12	577	co2+	cobalt2[env]	21.2779326323287
3	12	577	cytosine	csn[env]	0.000000000235497349448729
3	12	577	cu2+	cu2[env]	20.8534773738977
3	12	577	l-cysteine	cys_L[env]	0.0977076928958098
3	12	577	ethanol	etoh[env]	0.00563199234355717
3	12	577	fe2+	fe2[env]	20.7110792274203
3	12	577	fe3+	fe3[env]	21.2555135541718
3	12	577	folate	fol[env]	0.208271558077182
3	12	577	formate	for[env]	4.11339240421011
3	12	577	d-fructose	fru[env]	0.00939327890705553
3	12	577	d-galactose	gal[env]	0.0119095929262453
3	12	577	d-glucose	glc_D[env]	0.00994508534104865
3	12	577	l-glutamine	gln_L[env]	0.0110059411392037
3	12	577	l-glutamate(1-)	glu_L[env]	0.00954021051319757
3	12	577	glycine	gly[env]	0.0212927690252263
3	12	577	glycerol	glyc[env]	0.0106959696946548
3	12	577	guanine	gua[env]	0.000000000379358048531623
3	12	577	hydrogen	h2[env]	0.554949747992916
3	12	577	water	h2o[env]	2137.27454052054
3	12	577	hydrogen sulfide	h2s[env]	21.5295189807765
3	12	577	proton	h[env]	0.347356331981204
3	12	577	hexadecanoate (n-c16:0)	hdca[env]	0.117685404294618
3	12	577	l-histidine	his_L[env]	0.298083437188484
3	12	577	l-isoleucine	ile_L[env]	0.267655081669631
3	12	577	indole	indole[env]	0.150888058865777
3	12	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
3	12	577	potassium	k[env]	21.3989447248095
3	12	577	l-leucine	leu_L[env]	0.121118881884455
3	12	577	l-lysinium(1+)	lys_L[env]	0.19811195355399
3	12	577	maltotriose	malttr[env]	0.00439905849503553
3	12	577	l-methionine	met_L[env]	0.365860206665056
3	12	577	magnesium	mg2[env]	20.7625497403143
3	12	577	mn2+	mn2[env]	21.1013841954287
3	12	577	molybdate	mobd[env]	20.8752273287284
3	12	577	menaquinone 7	mqn7[env]	0.203504950108689
3	12	577	sodium	na1[env]	21.2377048879484
3	12	577	nicotinate	nac[env]	0.20924539277331
3	12	577	ammonium	nh4[env]	12.7600307543926
3	12	577	octadecanoate (n-c18:0)	ocdca[env]	0.0789076643871149
3	12	577	ornithine	orn[env]	0.0107662882211266
3	12	577	phenylacetate	pac[env]	0.144070922522534
3	12	577	l-phenylalanine	phe_L[env]	0.00542505318064319
3	12	577	protoheme	pheme[env]	0.21151705901747
3	12	577	hydrogenphosphate	pi[env]	2024.9466566994
3	12	577	(r)-pantothenate	pnto_R[env]	0.208082961707306
3	12	577	propionate	ppa[env]	4.52374337418706
3	12	577	l-proline	pro_L[env]	0.01549142743049
3	12	577	putrescine	ptrc[env]	0.0926381256781561
3	12	577	pyridoxal	pydx[env]	0.424829474028031
3	12	577	pyridoxine	pydxn[env]	0.00678423759806257
3	12	577	ubiquinone-8	q8[env]	0.214139287394201
3	12	577	riboflavin	ribflv[env]	0.19926049117649
3	12	577	selenite	selni[env]	21.5626623007317
3	12	577	l-serine	ser_L[env]	0.0147870997871788
3	12	577	siroheme	sheme[env]	0.207628148694306
3	12	577	sulfate	so4[env]	20.0878083570501
3	12	577	succinate	succ[env]	0.000575388436134633
3	12	577	sucrose	sucr[env]	0.00693566435067196
3	12	577	thiamin	thm[env]	0.206208398962166
3	12	577	l-threonine	thr_L[env]	0.00580994407537974
3	12	577	l-tryptophan	trp_L[env]	0.00422863967408099
3	12	577	tetradecanoate (n-c14:0)	ttdca[env]	0.127931332165138
3	12	577	l-tyrosine	tyr_L[env]	0.167817897912953
3	12	577	uracil	ura[env]	0.139446322983246
3	12	577	l-valine	val_L[env]	0.279937524986792
3	12	577	zinc	zn2[env]	19.9358723308512
3	13	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.191865834387533
3	13	577	3-methyl-2-oxopentanoate	3mop[env]	0
3	13	577	4-aminobutanoate	4abut[env]	0.0526672508511636
3	13	577	acetate	ac[env]	2.21252612793252
3	13	577	l-alanine	ala_L[env]	0.0135072441217869
3	13	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000158963476785292
3	13	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000475459200012334
3	13	577	l-argininium(1+)	arg_L[env]	0.0172292767657641
3	13	577	l-asparagine	asn_L[env]	0.00926406583116037
3	13	577	l-aspartate(1-)	asp_L[env]	0.00897856624531007
3	13	577	biotin	btn[env]	0.207063424759562
3	13	577	butyrate	but[env]	4.02872571483101
3	13	577	calcium(2+)	ca2[env]	20.6669584541279
3	13	577	cob(i)alamin	cbl1[env]	0.213118996312943
3	13	577	cellulose	cellul[env]	0.000480248670200965
3	13	577	l-cysteinylglycine	cgly[env]	0.0209003573844855
3	13	577	choline	chol[env]	0.0102867730311089
3	13	577	citrate	cit[env]	0.00422544640836603
3	13	577	chloride	cl[env]	20.787761790245
3	13	577	carbon dioxide	co2[env]	7.48885296656069
3	13	577	co2+	cobalt2[env]	20.8091908340123
3	13	577	cytosine	csn[env]	0.000000000255732400606785
3	13	577	cu2+	cu2[env]	21.5847560434223
3	13	577	l-cysteine	cys_L[env]	0.0954140464346201
3	13	577	ethanol	etoh[env]	0.00617842704687264
3	13	577	fe2+	fe2[env]	20.8391234450164
3	13	577	fe3+	fe3[env]	21.8669108441362
3	13	577	folate	fol[env]	0.209263985212214
3	13	577	formate	for[env]	4.17719336779925
3	13	577	d-fructose	fru[env]	0.00963439497034578
3	13	577	d-galactose	gal[env]	0.0110304847499065
3	13	577	d-glucose	glc_D[env]	0.00977459367822078
3	13	577	l-glutamine	gln_L[env]	0.0105263482943226
3	13	577	l-glutamate(1-)	glu_L[env]	0.00859964816279095
3	13	577	glycine	gly[env]	0.0234337537574846
3	13	577	glycerol	glyc[env]	0.0102976202599814
3	13	577	guanine	gua[env]	0.000000000422413021739642
3	13	577	hydrogen	h2[env]	0.512440980884618
3	13	577	water	h2o[env]	2096.55681776148
3	13	577	hydrogen sulfide	h2s[env]	21.457628938267
3	13	577	proton	h[env]	0.342803359175383
3	13	577	hexadecanoate (n-c16:0)	hdca[env]	0.122722249268187
3	13	577	l-histidine	his_L[env]	0.276788599371349
3	13	577	l-isoleucine	ile_L[env]	0.28627025042611
3	13	577	indole	indole[env]	0.157526495036572
3	13	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
3	13	577	potassium	k[env]	21.7863232453328
3	13	577	l-leucine	leu_L[env]	0.129597142172966
3	13	577	l-lysinium(1+)	lys_L[env]	0.201064295343068
3	13	577	maltotriose	malttr[env]	0.0044701197603448
3	13	577	l-methionine	met_L[env]	0.331545863765435
3	13	577	magnesium	mg2[env]	21.9626327456514
3	13	577	mn2+	mn2[env]	21.0431403120943
3	13	577	molybdate	mobd[env]	21.7510760685363
3	13	577	menaquinone 7	mqn7[env]	0.202397665165633
3	13	577	sodium	na1[env]	21.1619934411089
3	13	577	nicotinate	nac[env]	0.226439970795128
3	13	577	ammonium	nh4[env]	12.0964197610608
3	13	577	octadecanoate (n-c18:0)	ocdca[env]	0.0845146399537756
3	13	577	ornithine	orn[env]	0.0120361605891506
3	13	577	phenylacetate	pac[env]	0.149587838897079
3	13	577	l-phenylalanine	phe_L[env]	0.0056554149095375
3	13	577	protoheme	pheme[env]	0.199912664182073
3	13	577	hydrogenphosphate	pi[env]	2115.40607220972
3	13	577	(r)-pantothenate	pnto_R[env]	0.205510101909667
3	13	577	propionate	ppa[env]	4.505927045005
3	13	577	l-proline	pro_L[env]	0.0161409441810359
3	13	577	putrescine	ptrc[env]	0.100935399158173
3	13	577	pyridoxal	pydx[env]	0.417576950441733
3	13	577	pyridoxine	pydxn[env]	0.00686276056292359
3	13	577	ubiquinone-8	q8[env]	0.20094692463532
3	13	577	riboflavin	ribflv[env]	0.210930322455148
3	13	577	selenite	selni[env]	22.2156929934188
3	13	577	l-serine	ser_L[env]	0.0151059351261229
3	13	577	siroheme	sheme[env]	0.213010705649787
3	13	577	sulfate	so4[env]	20.7150916373236
3	13	577	succinate	succ[env]	0.000542640298004175
3	13	577	sucrose	sucr[env]	0.00685582244328801
3	13	577	thiamin	thm[env]	0.210400662131898
3	13	577	l-threonine	thr_L[env]	0.005947252624683
3	13	577	l-tryptophan	trp_L[env]	0.00445515798136813
3	13	577	tetradecanoate (n-c14:0)	ttdca[env]	0.126495146135784
3	13	577	l-tyrosine	tyr_L[env]	0.180649954954815
3	13	577	uracil	ura[env]	0.14706353169853
3	13	577	l-valine	val_L[env]	0.284942413113348
3	13	577	zinc	zn2[env]	20.0758625876257
3	14	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.208126188576345
3	14	577	3-methyl-2-oxopentanoate	3mop[env]	0.000000000281080131120821
3	14	577	4-aminobutanoate	4abut[env]	0.0551980275118125
3	14	577	acetate	ac[env]	3.38394949040602
3	14	577	l-alanine	ala_L[env]	0.0146012027902159
3	14	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000156967258745554
3	14	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000481500551652013
3	14	577	l-argininium(1+)	arg_L[env]	0.0216311309090261
3	14	577	l-asparagine	asn_L[env]	0.00910790889589362
3	14	577	l-aspartate(1-)	asp_L[env]	0.0100310539171628
3	14	577	biotin	btn[env]	0.194512959320569
3	14	577	butyrate	but[env]	3.43314699358462
3	14	577	calcium(2+)	ca2[env]	21.2858483768672
3	14	577	cob(i)alamin	cbl1[env]	0.214765027625492
3	14	577	cellulose	cellul[env]	0.000507990239456794
3	14	577	l-cysteinylglycine	cgly[env]	0.0199362714478416
3	14	577	choline	chol[env]	0.0104414691711056
3	14	577	citrate	cit[env]	0.00360952700141343
3	14	577	chloride	cl[env]	21.2367053784781
3	14	577	carbon dioxide	co2[env]	7.23988797199045
3	14	577	co2+	cobalt2[env]	21.7997746411349
3	14	577	cytosine	csn[env]	0.000000000179320756866598
3	14	577	cu2+	cu2[env]	21.0239941385167
3	14	577	l-cysteine	cys_L[env]	0.0912882712037723
3	14	577	ethanol	etoh[env]	0.00244709358965539
3	14	577	fe2+	fe2[env]	21.3445298803021
3	14	577	fe3+	fe3[env]	21.352039887134
3	14	577	folate	fol[env]	0.207808674596195
3	14	577	formate	for[env]	4.06640851198751
3	14	577	d-fructose	fru[env]	0.00948211450015831
3	14	577	d-galactose	gal[env]	0.0117456038955348
3	14	577	d-glucose	glc_D[env]	0.0098668724979675
3	14	577	l-glutamine	gln_L[env]	0.0107979873502547
3	14	577	l-glutamate(1-)	glu_L[env]	0.00878105614462487
3	14	577	glycine	gly[env]	0.0210664948385215
3	14	577	glycerol	glyc[env]	0.0111695024617285
3	14	577	guanine	gua[env]	0.000000000315602530339221
3	14	577	hydrogen	h2[env]	0.797010772896466
3	14	577	water	h2o[env]	2129.40334609645
3	14	577	hydrogen sulfide	h2s[env]	22.5422367297126
3	14	577	proton	h[env]	0.333034384409586
3	14	577	hexadecanoate (n-c16:0)	hdca[env]	0.119940512679517
3	14	577	l-histidine	his_L[env]	0.265711514649463
3	14	577	l-isoleucine	ile_L[env]	0.276039383013724
3	14	577	indole	indole[env]	0.166886812166864
3	14	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
3	14	577	potassium	k[env]	21.0624621549534
3	14	577	l-leucine	leu_L[env]	0.132045849327
3	14	577	l-lysinium(1+)	lys_L[env]	0.210073286009027
3	14	577	maltotriose	malttr[env]	0.00421037369593926
3	14	577	l-methionine	met_L[env]	0.346027830031451
3	14	577	magnesium	mg2[env]	20.9508376621498
3	14	577	mn2+	mn2[env]	20.8128059603746
3	14	577	molybdate	mobd[env]	21.9373818683651
3	14	577	menaquinone 7	mqn7[env]	0.202129502359964
3	14	577	sodium	na1[env]	20.7335371148674
3	14	577	nicotinate	nac[env]	0.194860577269349
3	14	577	ammonium	nh4[env]	12.7848002903788
3	14	577	octadecanoate (n-c18:0)	ocdca[env]	0.0885898338769844
3	14	577	ornithine	orn[env]	0.0057824627605635
3	14	577	phenylacetate	pac[env]	0.17465265509771
3	14	577	l-phenylalanine	phe_L[env]	0.00588832149363357
3	14	577	protoheme	pheme[env]	0.215252271194162
3	14	577	hydrogenphosphate	pi[env]	2213.6234269371
3	14	577	(r)-pantothenate	pnto_R[env]	0.203802599573436
3	14	577	propionate	ppa[env]	4.8452823400618
3	14	577	l-proline	pro_L[env]	0.0147508376959813
3	14	577	putrescine	ptrc[env]	0.051366974057824
3	14	577	pyridoxal	pydx[env]	0.417489650983327
3	14	577	pyridoxine	pydxn[env]	0.00634806475831596
3	14	577	ubiquinone-8	q8[env]	0.2167596231386
3	14	577	riboflavin	ribflv[env]	0.207109842198456
3	14	577	selenite	selni[env]	21.6583056410103
3	14	577	l-serine	ser_L[env]	0.014374878072481
3	14	577	siroheme	sheme[env]	0.214054596738857
3	14	577	sulfate	so4[env]	20.5994605965945
3	14	577	succinate	succ[env]	0.000499837029173388
3	14	577	sucrose	sucr[env]	0.00704088541298807
3	14	577	thiamin	thm[env]	0.208744620803724
3	14	577	l-threonine	thr_L[env]	0.00581255617485359
3	14	577	l-tryptophan	trp_L[env]	0.00433610377795811
3	14	577	tetradecanoate (n-c14:0)	ttdca[env]	0.125087861998573
3	14	577	l-tyrosine	tyr_L[env]	0.162964094282331
3	14	577	uracil	ura[env]	0.151313274234286
3	14	577	l-valine	val_L[env]	0.296138827789165
3	14	577	zinc	zn2[env]	20.1644120535657
3	15	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.207793435159806
3	15	577	3-methyl-2-oxopentanoate	3mop[env]	0.000000000301217813265196
3	15	577	4-aminobutanoate	4abut[env]	0.0565207219337723
3	15	577	acetate	ac[env]	3.01104312563013
3	15	577	l-alanine	ala_L[env]	0.0140999616728496
3	15	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000163837513241556
3	15	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000480997909541032
3	15	577	l-argininium(1+)	arg_L[env]	0.0233429256095455
3	15	577	l-asparagine	asn_L[env]	0.00860860119075659
3	15	577	l-aspartate(1-)	asp_L[env]	0.00977207797946171
3	15	577	biotin	btn[env]	0.208706570148568
3	15	577	butyrate	but[env]	3.67701817607036
3	15	577	calcium(2+)	ca2[env]	21.5532584870978
3	15	577	cob(i)alamin	cbl1[env]	0.222320580279713
3	15	577	cellulose	cellul[env]	0.000507597994935519
3	15	577	l-cysteinylglycine	cgly[env]	0.0196651243744027
3	15	577	choline	chol[env]	0.0105844819497526
3	15	577	citrate	cit[env]	0.00407318522791008
3	15	577	chloride	cl[env]	20.2713869100165
3	15	577	carbon dioxide	co2[env]	7.6134664816165
3	15	577	co2+	cobalt2[env]	21.5186782594622
3	15	577	cytosine	csn[env]	0.000000000208826625110852
3	15	577	cu2+	cu2[env]	19.3751953694166
3	15	577	l-cysteine	cys_L[env]	0.0983639095689182
3	15	577	ethanol	etoh[env]	0.00253890940603294
3	15	577	fe2+	fe2[env]	20.7521301105252
3	15	577	fe3+	fe3[env]	21.3819306239423
3	15	577	folate	fol[env]	0.207594829475243
3	15	577	formate	for[env]	3.80322412108214
3	15	577	d-fructose	fru[env]	0.00987343126255617
3	15	577	d-galactose	gal[env]	0.0119187758419389
3	15	577	d-glucose	glc_D[env]	0.00982915921038178
3	15	577	l-glutamine	gln_L[env]	0.011162650698993
3	15	577	l-glutamate(1-)	glu_L[env]	0.00903624293613598
3	15	577	glycine	gly[env]	0.0213934131114257
3	15	577	glycerol	glyc[env]	0.0117532289269033
3	15	577	guanine	gua[env]	0.000000000350887718941417
3	15	577	hydrogen	h2[env]	0.72025269766692
3	15	577	water	h2o[env]	2086.17738358053
3	15	577	hydrogen sulfide	h2s[env]	20.7948480825405
3	15	577	proton	h[env]	0.357632856909116
3	15	577	hexadecanoate (n-c16:0)	hdca[env]	0.119741361144346
3	15	577	l-histidine	his_L[env]	0.272543492479213
3	15	577	l-isoleucine	ile_L[env]	0.283736070014789
3	15	577	indole	indole[env]	0.156577497580421
3	15	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
3	15	577	potassium	k[env]	21.3563420129916
3	15	577	l-leucine	leu_L[env]	0.12470948337283
3	15	577	l-lysinium(1+)	lys_L[env]	0.184825385682877
3	15	577	maltotriose	malttr[env]	0.00440960269929652
3	15	577	l-methionine	met_L[env]	0.332725669458225
3	15	577	magnesium	mg2[env]	20.8326935466879
3	15	577	mn2+	mn2[env]	21.147190999756
3	15	577	molybdate	mobd[env]	21.2123631247624
3	15	577	menaquinone 7	mqn7[env]	0.210821299174356
3	15	577	sodium	na1[env]	21.8436309720657
3	15	577	nicotinate	nac[env]	0.216575255394967
3	15	577	ammonium	nh4[env]	12.7960670402575
3	15	577	octadecanoate (n-c18:0)	ocdca[env]	0.0848797574247698
3	15	577	ornithine	orn[env]	0.00650611762995997
3	15	577	phenylacetate	pac[env]	0.164008956625795
